,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-05-17,0.1,0.1,0.23333333333333334,0.3,1.0666666666666667,0.03333333333333333,0.2,0.0071031746031746,0.011111111111111108,0.020104393129247704,0.00578069987836266,0.020475299813460343,0.03333333333333333,0.010051877004338801
2021-05-18,0.1,0.1,0.26666666666666666,0.3333333333333333,1.1,,0.23333333333333334,0.0071031746031746,0.011111111111111108,0.023134696159550733,0.007062751160413942,0.021250493611909956,,0.014218543671005468
2021-05-19,0.1,0.1,0.26666666666666666,0.36666666666666664,1.1,,0.23333333333333334,0.0071031746031746,0.011111111111111108,0.023134696159550733,0.00777197101856997,0.021250493611909956,,0.014218543671005468
2021-05-20,0.16666666666666666,0.1,0.26666666666666666,0.36666666666666664,1.1333333333333333,0.03333333333333333,0.2,0.009253712237583202,0.011111111111111108,0.023134696159550733,0.00777197101856997,0.021642650474655054,0.03333333333333333,0.013143274853801169
2021-05-21,0.2,0.1,0.26666666666666666,0.36666666666666664,1.1,,0.2,0.010444188428059392,0.011111111111111108,0.023134696159550733,0.00777197101856997,0.021336840077101533,,0.013143274853801169
2021-05-22,0.2,0.1,0.26666666666666666,0.3,0.9333333333333333,,0.2,0.010444188428059392,0.011111111111111108,0.023134696159550733,0.0066967022013656695,0.01965333839359985,,0.013143274853801169
2021-05-23,0.2,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.8333333333333334,,0.16666666666666666,0.010444188428059392,0.007407407407407405,0.023134696159550733,0.00597206452020625,0.01783515657541803,,0.010921052631578946
2021-05-24,0.16666666666666666,0.06666666666666667,0.23333333333333334,0.26666666666666666,0.7333333333333333,0.03333333333333333,0.16666666666666666,0.007110855094726059,0.007407407407407405,0.02258824807211904,0.00597206452020625,0.016364568340123915,0.03333333333333333,0.010921052631578946
2021-05-25,0.16666666666666666,0.06666666666666667,0.23333333333333334,0.3,0.7333333333333333,,0.16666666666666666,0.007110855094726059,0.007407407407407405,0.02258824807211904,0.006826765374907104,0.016364568340123915,,0.010921052631578946
2021-05-26,0.16666666666666666,0.06666666666666667,0.23333333333333334,0.3,0.7333333333333333,,0.16666666666666666,0.007110855094726059,0.007407407407407405,0.02258824807211904,0.006826765374907104,0.016364568340123915,,0.010921052631578946
2021-05-27,0.16666666666666666,0.1,0.23333333333333334,0.4,0.7,0.03333333333333333,0.16666666666666666,0.007110855094726059,0.02407407407407407,0.02258824807211904,0.008910098708240437,0.015623827599383173,0.03333333333333333,0.010921052631578946
2021-05-28,0.16666666666666666,,0.23333333333333334,0.4,0.6666666666666666,0.03333333333333333,0.16666666666666666,0.007110855094726059,,0.02258824807211904,0.009392279001741484,0.014769126744682318,0.03333333333333333,0.010921052631578946
2021-05-29,0.16666666666666666,0.1,0.23333333333333334,0.4,0.6333333333333333,,0.16666666666666666,0.007110855094726059,0.02407407407407407,0.02258824807211904,0.009392279001741484,0.014297746273301846,,0.010921052631578946
