,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-06-07,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.05,,0.06666666666666667,0.011392471292850799,0.0,0.005687636165577342,0.0032764537248686303,0.0010588235294117648,,0.005153287258550416
2021-06-08,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.06666666666666667,,0.06666666666666667,0.011392471292850799,0.0,0.005687636165577342,0.0032764537248686303,0.0013320475731276118,,0.005153287258550416
2021-06-09,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.06666666666666667,,0.06666666666666667,0.011392471292850799,0.0,0.005687636165577342,0.0032764537248686303,0.0013320475731276118,,0.005153287258550416
2021-06-10,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.06666666666666667,,0.06666666666666667,0.011392471292850799,0.0,0.005687636165577342,0.0032764537248686303,0.0013320475731276118,,0.005153287258550416
2021-06-11,0.2,0.0,0.08333333333333333,0.11666666666666667,0.06666666666666667,,0.06666666666666667,0.012674522574902081,0.0,0.005687636165577342,0.0032764537248686303,0.0013320475731276118,,0.005153287258550416
2021-06-12,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.06666666666666667,,0.06666666666666667,0.011880871781251285,0.0,0.005687636165577342,0.0032764537248686303,0.0013320475731276118,,0.005153287258550416
2021-06-13,0.18333333333333332,,0.08333333333333333,0.11666666666666667,0.08333333333333333,,0.06666666666666667,0.011880871781251285,,0.005687636165577342,0.0032764537248686303,0.0019987142397942786,,0.005153287258550416
2021-06-14,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.08333333333333333,,0.06666666666666667,0.011880871781251285,0.0,0.005687636165577342,0.0032764537248686303,0.0019987142397942786,,0.005153287258550416
2021-06-15,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.08333333333333333,,0.06666666666666667,0.011880871781251285,0.0,0.005687636165577342,0.0032764537248686303,0.0019987142397942786,,0.005153287258550416
2021-06-16,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.08333333333333333,,0.08333333333333333,0.011880871781251285,0.0,0.005687636165577342,0.0032764537248686303,0.0019987142397942786,,0.00536162059188375
2021-06-17,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.08333333333333333,,0.08333333333333333,0.011880871781251285,0.0,0.005687636165577342,0.0032764537248686303,0.0019987142397942786,,0.00536162059188375
2021-06-18,0.18333333333333332,,0.08333333333333333,0.11666666666666667,0.1,0.03333333333333333,0.08333333333333333,0.011880871781251285,,0.005687636165577342,0.0032764537248686303,0.0022096847039293,0.01111111111111111,0.00536162059188375
2021-06-19,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.1,0.03333333333333333,0.08333333333333333,0.011880871781251285,0.0,0.005687636165577342,0.0032764537248686303,0.0022096847039293,0.01111111111111111,0.00536162059188375
2021-06-20,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.1,,0.08333333333333333,0.011880871781251285,0.0,0.005687636165577342,0.0032764537248686303,0.0022096847039293,,0.00536162059188375
2021-06-21,0.18333333333333332,0.0,0.08333333333333333,0.15,0.1,0.03333333333333333,0.08333333333333333,0.011880871781251285,0.0,0.005687636165577342,0.004318120391535297,0.0022096847039293,0.01111111111111111,0.00536162059188375
2021-06-22,0.18333333333333332,0.0,0.08333333333333333,0.15,0.1,,0.08333333333333333,0.011880871781251285,0.0,0.005687636165577342,0.004318120391535297,0.0022096847039293,,0.00536162059188375
2021-06-23,0.18333333333333332,0.0,0.08333333333333333,0.15,0.1,0.03333333333333333,0.08333333333333333,0.011880871781251285,0.0,0.005687636165577342,0.004318120391535297,0.0022096847039293,0.01111111111111111,0.00536162059188375
2021-06-24,0.18333333333333332,0.0,0.08333333333333333,0.16666666666666666,0.11666666666666667,,0.06666666666666667,0.011880871781251285,0.0,0.005687636165577342,0.004935404342152581,0.0027843973476074607,,0.004484427609427609
2021-06-25,0.18333333333333332,0.0,0.08333333333333333,0.16666666666666666,0.11666666666666667,,0.06666666666666667,0.011880871781251285,0.0,0.005687636165577342,0.004935404342152581,0.0027843973476074607,,0.004484427609427609
2021-06-26,0.2,0.0,0.08333333333333333,0.18333333333333332,0.11666666666666667,,0.06666666666666667,0.012436427336806841,0.0,0.005687636165577342,0.005629848786597026,0.0027843973476074607,,0.004484427609427609
2021-06-27,0.2,0.0,0.05,0.18333333333333332,0.11666666666666667,,0.06666666666666667,0.012436427336806841,0.0,0.003726851851851852,0.005629848786597026,0.0027843973476074607,,0.004484427609427609
2021-06-28,0.2,0.0,0.05,0.18333333333333332,0.11666666666666667,,0.06666666666666667,0.012436427336806841,0.0,0.003726851851851852,0.005629848786597026,0.0027843973476074607,,0.004484427609427609
2021-06-29,0.2,0.0,0.05,0.18333333333333332,0.11666666666666667,,0.06666666666666667,0.012436427336806841,0.0,0.003726851851851852,0.005629848786597026,0.0027843973476074607,,0.004484427609427609
2021-06-30,0.23333333333333334,0.0,0.03333333333333333,0.2,0.11666666666666667,0.03333333333333333,0.06666666666666667,0.01311669944565038,0.0,0.0026851851851851854,0.006296515453263692,0.0027843973476074607,0.01111111111111111,0.004484427609427609
2021-07-01,0.23333333333333334,,0.03333333333333333,0.21666666666666667,0.11666666666666667,,0.06666666666666667,0.01311669944565038,,0.0026851851851851854,0.006871228096941853,0.0027843973476074607,,0.004484427609427609
