hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#ausgangssperren,3,0,1,1,0,1,0
#besserepflegelöhne,3,0,0,0,0,3,0
#bfh,3,1,0,0,1,1,0
#masken,3,0,1,2,0,0,0
#niemehrcdu,3,0,0,3,0,0,0
#auszubildende,3,1,2,0,0,0,0
#bildungsgerechtigkeit,3,0,0,3,0,0,0
#lindner,3,0,0,2,0,0,1
#fridaysforfuture,3,0,0,2,0,0,1
#impfstoff,3,0,0,2,0,0,1
#lohngerechtigkeitost,3,0,0,3,0,0,0
#quote,3,0,0,0,2,1,0
#marsalek,3,1,1,1,0,0,0
#justsaying,3,0,1,1,0,0,1
#sanktionen,3,0,1,0,1,1,0
#asyl,3,0,0,1,0,1,1
#astrazeneca,3,1,0,1,1,0,0
#assangecase,3,0,0,3,0,0,0
#selm,3,0,0,0,0,3,0
#werne,3,0,0,0,0,3,0
#kabulairport,3,0,0,3,0,0,0
#kanzler,3,0,0,0,0,1,2
#sozialepolitikfuerdich,3,0,0,0,0,3,0
#jugendliche,3,0,0,0,0,0,3
#unternehmen,3,1,0,0,0,0,2
#impfkampagne,3,1,2,0,0,0,0
#kabul,3,0,0,1,0,2,0
#magdeburg,3,3,0,0,0,0,0
#candycrush,3,1,1,0,0,0,1
#makeamazonpay,3,0,0,3,0,0,0
#streik,2,0,1,1,0,0,0
#kippingoderkuhle,2,0,0,1,0,0,1
#innovation,2,0,0,0,0,0,2
#heimat,2,2,0,0,0,0,0
#hanna,2,0,0,2,0,0,0
#soeder,2,0,0,1,1,0,0
#slampoetry,2,0,0,2,0,0,0
#schwarzgrün,2,0,0,1,0,1,0
#strom,2,1,0,1,0,0,0
#pflegeversicherung,2,0,1,0,0,1,0
#einheit,2,1,0,1,0,0,0
#gender,2,0,0,0,1,1,0
#rentenkonzept,2,0,0,1,0,0,1
#rentenkommission,2,0,0,0,1,1,0
#internationalwomensday,2,0,0,2,0,0,0
#hessen,2,1,0,1,0,0,0
#solidarischerlockdown,2,0,0,2,0,0,0
#streikmituns,2,0,0,2,0,0,0
#studium,2,0,0,1,0,0,1
#garantierente,2,0,2,0,0,0,0
#hartzivabschaffen,2,0,0,2,0,0,0
#rentensystem,2,0,0,1,1,0,0
#pflexit,2,0,0,2,0,0,0
#geldwäsche,2,0,2,0,0,0,0
#energie,2,0,0,1,1,0,0
#siwo,2,2,0,0,0,0,0
#handwerk,2,0,0,0,0,0,2
#energiearmut,2,0,0,2,0,0,0
#hartzivüberwinden,2,0,2,0,0,0,0
#insm,2,0,1,0,1,0,0
#infektionsschutz,2,0,0,2,0,0,0
#eltern,2,0,0,0,0,1,1
#einwanderung,2,0,0,0,0,0,2
#enquete,2,2,0,0,0,0,0
#kitas,2,0,0,2,0,0,0
#gemainsam,2,0,0,0,0,2,0
#gdp,2,0,0,0,2,0,0
#rassismustötet,2,0,0,2,0,0,0
#eisenmann,2,1,0,0,0,0,1
#hannover,2,0,1,0,0,0,1
#entgeltgleichheitsgesetzt,2,0,0,2,0,0,0
#hochschule,2,0,0,1,0,0,1
#hochwasser,2,0,0,0,1,0,1
#rentenalter,2,0,0,2,0,0,0
#regensburg,2,0,0,2,0,0,0
#impfstoffe,2,0,0,2,0,0,0
#erneuerbareenergien,2,1,0,0,0,1,0
#jobcentern,2,0,0,0,0,0,2
#keinvergessen,2,0,0,2,0,0,0
#keinepflegereform,2,0,2,0,0,0,0
#sozialdemokratie,2,0,0,0,0,2,0
#keinberufwiejederandere,2,0,0,0,0,2,0
#fleischindustrie,2,0,0,2,0,0,0
#ezb,2,0,0,1,1,0,0
#grundgesetz,2,0,1,1,0,0,0
#facebook,2,0,0,1,0,1,0
#fachkräftemangel,2,0,1,1,0,0,0
#fahrrad,2,1,1,0,0,0,0
#karlmarx,2,0,0,2,0,0,0
#polizei,2,0,0,1,1,0,0
#rede,2,2,0,0,0,0,0
#spdde,2,0,0,0,0,2,0
#spdbt,2,0,0,0,0,2,0
#sozialeseuropa,2,0,2,0,0,0,0
#sozialismusjetzt,2,0,0,1,0,0,1
#ichwill,2,0,1,0,0,1,0
#sozialklimagerecht,2,0,0,2,0,0,0
#infostand,2,0,0,2,0,0,0
#ffp2,2,0,0,1,0,1,0
#saytheirnames,2,0,0,2,0,0,0
#sozialpolitik,2,0,0,0,0,0,2
#sanktionsfrei,2,0,0,2,0,0,0
#igbce,2,0,0,1,0,1,0
#postgespräch,2,0,0,0,0,2,0
#kinderarbeit,2,0,2,0,0,0,0
#frankfurt,2,0,0,2,0,0,0
#schule,2,0,0,1,0,1,0
#gesundheitssystem,2,0,0,1,0,1,0
#gesundheitsausschuss,2,2,0,0,0,0,0
#gesundheitsberufe,2,0,2,0,0,0,0
#friedrichshain,2,0,1,1,0,0,0
#frieden,2,0,0,2,0,0,0
#plenum,2,2,0,0,0,0,0
#erwerbsarmut,2,0,0,1,0,1,0
#sterbehilfe,2,0,0,1,0,0,1
#gesundheitspolitik,2,2,0,0,0,0,0
#iwd2021,2,0,0,2,0,0,0
#etfs,2,0,0,2,0,0,0
#kinderkrankengeld,2,0,0,0,0,0,2
#freiberufler,2,0,0,0,0,0,2
#freeassangenow,2,0,0,2,0,0,0
#stadtlandstein,2,2,0,0,0,0,0
#stayhome,2,1,0,0,0,1,0
#frauentag2021,2,0,0,2,0,0,0
#frauenrechte,2,0,1,0,0,1,0
