hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
abschiebehaft,7,0,0,4,3,0,0
menschlichkeit,7,1,2,2,0,2,0
schiffen,7,1,0,5,1,0,0
folgen,7,0,1,3,3,0,0
österreich,7,0,0,4,2,1,0
nein,7,0,0,5,2,0,0
erreichen,7,1,1,2,0,2,1
stopp,7,0,1,5,0,0,1
öffentlich,7,0,1,3,1,2,0
gelingen,7,2,2,1,0,2,0
aktivist,7,0,0,6,0,1,0
journalist,7,0,3,2,0,1,1
staat,7,0,1,3,1,2,0
erst,7,0,1,3,1,1,1
bürokratie,7,1,2,1,0,1,2
amt,7,0,2,2,1,2,0
ägäis,7,0,0,6,0,1,0
am,7,0,3,2,0,2,0
katastrophe,7,1,2,3,0,0,1
altparteien,7,0,0,0,7,0,0
abend,7,0,1,5,0,1,0
vertrauen,7,0,0,0,1,5,1
sammelabschiebung,7,0,2,5,0,0,0
22,7,0,1,4,2,0,0
giz,7,0,3,3,0,1,0
abzug,7,0,1,5,0,1,0
nächst,7,0,1,4,0,1,1
bitten,7,1,1,2,2,0,1
klimaschutz,7,1,1,2,0,1,2
behindern,7,0,0,5,0,0,2
mehrer,7,0,0,5,2,0,0
früh,7,0,4,2,1,0,0
bleiberecht,7,0,3,4,0,0,0
politiker,7,0,0,1,6,0,0
verlassen,7,1,1,3,0,1,1
schlimm,7,0,2,3,0,1,1
bestätigen,7,0,2,3,2,0,0
während,7,0,2,3,0,1,1
groß,7,0,1,3,0,1,2
treffen,7,0,0,4,0,2,1
zum,7,0,0,5,1,0,1
system,7,0,0,7,0,0,0
2017,7,0,0,4,1,2,0
nutzen,7,0,2,1,1,1,2
abschottungspolitik,6,0,0,5,0,1,0
zusammenarbeit,6,0,0,2,0,4,0
denken,6,0,0,3,0,3,0
brutal,6,0,1,3,2,0,0
möglichst,6,0,2,1,2,1,0
straftäter,6,0,1,1,2,2,0
abschottung,6,0,1,4,0,0,1
dt,6,1,1,3,1,0,0
betreiben,6,1,0,2,2,1,0
fehlen,6,0,4,1,0,0,1
btw2021,6,0,1,3,2,0,0
laufen,6,1,1,3,0,1,0
fast,6,1,0,3,2,0,0
fassungslos,6,0,2,3,0,1,0
konsequente,6,0,2,0,4,0,0
betreffen,6,1,0,3,0,1,1
wissen,6,0,3,1,2,0,0
on,6,1,2,2,0,1,0
konferenz,6,0,0,0,0,6,0
außen,6,0,2,1,0,1,2
100,6,0,0,3,2,0,1
nun,6,1,0,5,0,0,0
warnen,6,0,1,1,3,0,1
tag,6,0,5,0,1,0,0
nur,6,1,2,2,1,0,0
bis,6,0,2,3,1,0,0
tatsächlich,6,0,0,1,5,0,0
noch,6,0,3,0,2,1,0
weder,6,1,2,2,1,0,0
15,6,0,1,0,4,0,1
17,6,0,0,4,2,0,0
diskutieren,6,0,3,2,0,1,0
2019,6,0,1,3,1,0,1
reform,6,0,1,1,1,1,2
21,6,0,5,0,1,0,0
überall,6,1,1,3,0,1,0
suchen,6,1,1,1,2,0,1
verfolgen,6,0,0,3,0,2,1
geburtstag,6,1,0,4,0,1,0
öffentlichkeit,6,0,0,5,0,1,0
fluchtwege,6,0,1,5,0,0,0
geplant,6,0,0,5,1,0,0
ändern,6,0,2,3,0,0,1
rauszuholen,6,0,1,4,0,0,1
rausholen,6,1,2,2,0,1,0
nazdar,6,0,0,4,0,2,0
fallen,6,0,1,2,0,1,2
umsetzen,6,0,0,1,2,1,2
schieben,6,0,0,5,1,0,0
anfragen,6,0,0,3,3,0,0
ziehen,6,0,0,1,3,1,1
erwarten,6,0,1,2,1,1,1
minister,6,0,2,0,2,0,2
verschleppen,6,0,0,6,0,0,0
verlieren,6,0,1,1,0,3,1
leisten,6,1,0,2,0,3,0
ander,6,0,3,2,0,1,0
dass,6,1,1,1,0,3,0
co,6,0,0,4,1,1,0
ungarn,6,0,0,5,0,1,0
entscheidung,6,0,5,1,0,0,0
erhalten,6,1,2,2,0,1,0
