,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,topic
2020-11-29,34.0,41.0,31.0,92.0,73.0,40.0,Frauen
2020-11-30,35.0,40.0,32.0,94.0,70.0,39.0,Frauen
2020-12-01,35.0,40.0,31.0,95.0,70.0,39.0,Frauen
2020-12-02,34.0,40.0,30.0,96.0,70.0,41.0,Frauen
2020-12-03,34.0,40.0,30.0,99.0,69.0,39.0,Frauen
2020-12-04,35.0,40.0,30.0,97.0,72.0,39.0,Frauen
2020-12-05,34.0,40.0,30.0,96.0,71.0,39.0,Frauen
2020-12-06,34.0,39.0,30.0,96.0,68.0,40.0,Frauen
2020-12-07,35.0,38.0,29.0,95.0,66.0,41.0,Frauen
2020-12-08,33.0,37.0,29.0,96.0,70.0,41.0,Frauen
2020-12-09,33.0,37.0,29.0,98.0,68.0,42.0,Frauen
2020-12-10,33.0,38.0,28.0,98.0,70.0,44.0,Frauen
2020-12-11,31.0,38.0,28.0,98.0,70.0,43.0,Frauen
2020-12-12,29.0,36.0,30.0,95.0,70.0,43.0,Frauen
2020-12-13,28.0,34.0,30.0,95.0,70.0,43.0,Frauen
2020-12-14,28.0,34.0,29.0,98.0,70.0,43.0,Frauen
2020-12-15,28.0,34.0,29.0,99.0,70.0,43.0,Frauen
2020-12-16,29.0,36.0,29.0,106.0,69.0,43.0,Frauen
2020-12-17,29.0,36.0,30.0,105.0,70.0,42.0,Frauen
2020-12-18,29.0,36.0,30.0,106.0,70.0,42.0,Frauen
2020-12-19,27.0,36.0,30.0,101.0,67.0,42.0,Frauen
2020-12-20,25.0,33.0,29.0,97.0,66.0,38.0,Frauen
2020-12-21,22.0,33.0,27.0,93.0,64.0,38.0,Frauen
2020-12-22,22.0,33.0,26.0,93.0,63.0,38.0,Frauen
2020-12-23,22.0,30.0,26.0,92.0,61.0,39.0,Frauen
2020-12-24,21.0,28.0,26.0,89.0,63.0,35.0,Frauen
2020-12-25,13.0,16.0,9.0,59.0,41.0,19.0,Frauen
2020-12-26,14.0,9.0,7.0,57.0,41.0,16.0,Frauen
2020-12-27,10.0,8.0,7.0,56.0,41.0,12.0,Frauen
2020-12-28,9.0,7.0,7.0,57.0,38.0,13.0,Frauen
2020-12-29,9.0,9.0,8.0,54.0,38.0,15.0,Frauen
2020-12-30,8.0,10.0,7.0,51.0,40.0,14.0,Frauen
2020-12-31,7.0,10.0,7.0,51.0,38.0,15.0,Frauen
2021-01-01,7.0,10.0,7.0,50.0,39.0,13.0,Frauen
2021-01-02,7.0,10.0,7.0,47.0,39.0,13.0,Frauen
2021-01-03,6.0,10.0,7.0,47.0,36.0,13.0,Frauen
2021-01-04,7.0,10.0,7.0,48.0,36.0,14.0,Frauen
2021-01-05,7.0,10.0,7.0,49.0,37.0,13.0,Frauen
2021-01-06,6.0,10.0,11.0,59.0,39.0,17.0,Frauen
2021-01-07,6.0,11.0,11.0,58.0,36.0,17.0,Frauen
2021-01-08,6.0,12.0,11.0,54.0,37.0,16.0,Frauen
2021-01-09,6.0,11.0,13.0,53.0,32.0,14.0,Frauen
2021-01-10,6.0,11.0,13.0,51.0,30.0,14.0,Frauen
2021-01-11,6.0,12.0,11.0,50.0,31.0,14.0,Frauen
2021-01-12,6.0,14.0,10.0,49.0,30.0,16.0,Frauen
2021-01-13,6.0,15.0,10.0,46.0,32.0,17.0,Frauen
2021-01-14,7.0,15.0,11.0,45.0,34.0,19.0,Frauen
2021-01-15,6.0,15.0,11.0,39.0,37.0,21.0,Frauen
2021-01-16,7.0,19.0,10.0,46.0,46.0,26.0,Frauen
2021-01-17,7.0,19.0,11.0,45.0,46.0,27.0,Frauen
2021-01-18,8.0,20.0,13.0,47.0,49.0,27.0,Frauen
2021-01-19,8.0,19.0,13.0,48.0,49.0,30.0,Frauen
2021-01-20,7.0,19.0,14.0,46.0,50.0,31.0,Frauen
2021-01-21,7.0,19.0,14.0,39.0,51.0,34.0,Frauen
2021-01-22,7.0,21.0,14.0,38.0,51.0,35.0,Frauen
2021-01-23,7.0,21.0,14.0,38.0,49.0,36.0,Frauen
2021-01-24,7.0,20.0,14.0,39.0,47.0,36.0,Frauen
2021-01-25,6.0,20.0,14.0,40.0,47.0,36.0,Frauen
2021-01-26,6.0,20.0,14.0,41.0,47.0,37.0,Frauen
2021-01-27,6.0,20.0,14.0,43.0,49.0,35.0,Frauen
2021-01-28,5.0,18.0,17.0,47.0,50.0,36.0,Frauen
2021-01-29,9.0,17.0,17.0,50.0,47.0,38.0,Frauen
2021-01-30,9.0,17.0,18.0,49.0,51.0,38.0,Frauen
2021-01-31,9.0,17.0,18.0,49.0,48.0,38.0,Frauen
2021-02-01,12.0,17.0,18.0,48.0,49.0,38.0,Frauen
2021-02-02,14.0,19.0,18.0,49.0,50.0,39.0,Frauen
2021-02-03,15.0,19.0,18.0,49.0,50.0,42.0,Frauen
2021-02-04,15.0,19.0,18.0,47.0,49.0,42.0,Frauen
2021-02-05,15.0,19.0,14.0,37.0,48.0,36.0,Frauen
2021-02-06,17.0,18.0,16.0,38.0,45.0,37.0,Frauen
2021-02-07,17.0,18.0,17.0,37.0,43.0,40.0,Frauen
2021-02-08,17.0,18.0,15.0,36.0,43.0,41.0,Frauen
2021-02-09,17.0,18.0,15.0,36.0,45.0,42.0,Frauen
2021-02-10,17.0,16.0,16.0,38.0,45.0,45.0,Frauen
2021-02-11,17.0,15.0,18.0,40.0,46.0,46.0,Frauen
2021-02-12,20.0,13.0,18.0,45.0,45.0,46.0,Frauen
2021-02-13,19.0,13.0,18.0,49.0,43.0,44.0,Frauen
2021-02-14,19.0,11.0,18.0,48.0,44.0,43.0,Frauen
2021-02-15,18.0,7.0,20.0,45.0,36.0,38.0,Frauen
2021-02-16,20.0,7.0,19.0,46.0,38.0,37.0,Frauen
2021-02-17,19.0,6.0,17.0,50.0,37.0,38.0,Frauen
2021-02-18,23.0,7.0,17.0,51.0,38.0,37.0,Frauen
2021-02-19,23.0,7.0,16.0,51.0,38.0,37.0,Frauen
2021-02-20,25.0,10.0,17.0,51.0,39.0,40.0,Frauen
2021-02-21,25.0,8.0,18.0,52.0,39.0,39.0,Frauen
2021-02-22,25.0,8.0,18.0,54.0,40.0,38.0,Frauen
2021-02-23,25.0,8.0,18.0,53.0,42.0,38.0,Frauen
2021-02-24,25.0,10.0,18.0,52.0,43.0,40.0,Frauen
2021-02-25,25.0,10.0,19.0,56.0,43.0,47.0,Frauen
2021-02-26,25.0,12.0,19.0,56.0,46.0,47.0,Frauen
2021-02-27,25.0,12.0,16.0,52.0,48.0,44.0,Frauen
2021-02-28,22.0,12.0,15.0,48.0,48.0,45.0,Frauen
2021-03-01,22.0,13.0,15.0,52.0,48.0,48.0,Frauen
2021-03-02,22.0,13.0,15.0,58.0,52.0,48.0,Frauen
2021-03-03,20.0,13.0,15.0,63.0,52.0,48.0,Frauen
2021-03-04,18.0,12.0,15.0,65.0,54.0,51.0,Frauen
2021-03-05,22.0,12.0,17.0,66.0,57.0,51.0,Frauen
2021-03-06,23.0,12.0,17.0,70.0,61.0,53.0,Frauen
2021-03-07,26.0,12.0,19.0,74.0,64.0,56.0,Frauen
2021-03-08,30.0,28.0,38.0,123.0,111.0,88.0,Frauen
2021-03-09,32.0,28.0,37.0,126.0,111.0,94.0,Frauen
2021-03-10,32.0,32.0,40.0,142.0,126.0,108.0,Frauen
2021-03-11,36.0,34.0,41.0,144.0,124.0,112.0,Frauen
2021-03-12,36.0,34.0,41.0,144.0,124.0,110.0,Frauen
2021-03-13,37.0,34.0,40.0,142.0,126.0,111.0,Frauen
2021-03-14,35.0,36.0,41.0,138.0,126.0,111.0,Frauen
2021-03-15,35.0,36.0,40.0,134.0,129.0,121.0,Frauen
2021-03-16,34.0,37.0,40.0,133.0,129.0,122.0,Frauen
2021-03-17,36.0,37.0,39.0,129.0,128.0,124.0,Frauen
2021-03-18,34.0,37.0,39.0,128.0,127.0,125.0,Frauen
2021-03-19,34.0,37.0,39.0,123.0,125.0,125.0,Frauen
2021-03-20,30.0,36.0,39.0,133.0,129.0,132.0,Frauen
2021-03-21,30.0,37.0,39.0,137.0,128.0,133.0,Frauen
2021-03-22,28.0,34.0,39.0,137.0,131.0,130.0,Frauen
2021-03-23,28.0,35.0,38.0,137.0,134.0,129.0,Frauen
2021-03-24,28.0,35.0,38.0,137.0,140.0,131.0,Frauen
2021-03-25,28.0,37.0,38.0,137.0,141.0,132.0,Frauen
2021-03-26,28.0,35.0,38.0,139.0,143.0,132.0,Frauen
2021-03-27,29.0,35.0,37.0,135.0,146.0,124.0,Frauen
2021-03-28,29.0,33.0,37.0,132.0,141.0,124.0,Frauen
2021-03-29,29.0,34.0,35.0,133.0,137.0,124.0,Frauen
2021-03-30,28.0,34.0,35.0,133.0,136.0,123.0,Frauen
2021-03-31,28.0,33.0,35.0,131.0,135.0,119.0,Frauen
2021-04-01,28.0,33.0,36.0,125.0,133.0,119.0,Frauen
2021-04-02,27.0,33.0,36.0,120.0,132.0,119.0,Frauen
2021-04-03,27.0,32.0,36.0,116.0,129.0,115.0,Frauen
2021-04-04,21.0,32.0,34.0,114.0,125.0,111.0,Frauen
2021-04-05,20.0,33.0,35.0,110.0,122.0,109.0,Frauen
2021-04-06,17.0,35.0,33.0,106.0,119.0,107.0,Frauen
2021-04-07,11.0,20.0,13.0,58.0,72.0,75.0,Frauen
2021-04-08,9.0,19.0,13.0,57.0,73.0,66.0,Frauen
2021-04-09,10.0,15.0,10.0,48.0,59.0,51.0,Frauen
2021-04-10,6.0,13.0,9.0,45.0,59.0,46.0,Frauen
2021-04-11,6.0,13.0,8.0,42.0,57.0,45.0,Frauen
2021-04-12,5.0,12.0,7.0,43.0,55.0,41.0,Frauen
2021-04-13,4.0,10.0,6.0,44.0,54.0,40.0,Frauen
2021-04-14,4.0,10.0,7.0,46.0,51.0,30.0,Frauen
2021-04-15,4.0,9.0,7.0,47.0,49.0,30.0,Frauen
2021-04-16,3.0,10.0,6.0,48.0,48.0,28.0,Frauen
2021-04-17,4.0,11.0,6.0,48.0,46.0,27.0,Frauen
2021-04-18,4.0,11.0,6.0,48.0,47.0,26.0,Frauen
2021-04-19,5.0,11.0,6.0,37.0,42.0,17.0,Frauen
2021-04-20,5.0,10.0,6.0,32.0,42.0,15.0,Frauen
2021-04-21,5.0,11.0,5.0,32.0,37.0,12.0,Frauen
2021-04-22,5.0,10.0,5.0,32.0,35.0,12.0,Frauen
2021-04-23,5.0,11.0,5.0,32.0,28.0,10.0,Frauen
2021-04-24,5.0,9.0,5.0,32.0,25.0,10.0,Frauen
2021-04-25,5.0,9.0,5.0,29.0,20.0,8.0,Frauen
2021-04-26,5.0,9.0,6.0,30.0,17.0,8.0,Frauen
2021-04-27,5.0,9.0,6.0,30.0,17.0,8.0,Frauen
2021-04-28,5.0,8.0,6.0,29.0,18.0,9.0,Frauen
2021-04-29,5.0,8.0,6.0,31.0,20.0,6.0,Frauen
2021-04-30,5.0,8.0,5.0,30.0,17.0,6.0,Frauen
2021-05-01,5.0,8.0,4.0,32.0,16.0,7.0,Frauen
2021-05-02,5.0,8.0,7.0,32.0,16.0,7.0,Frauen
2021-05-03,5.0,9.0,7.0,33.0,16.0,7.0,Frauen
2021-05-04,5.0,9.0,7.0,34.0,17.0,7.0,Frauen
2021-05-05,5.0,9.0,6.0,36.0,17.0,8.0,Frauen
2021-05-06,5.0,7.0,7.0,37.0,16.0,7.0,Frauen
2021-05-07,5.0,6.0,6.0,35.0,17.0,8.0,Frauen
2021-05-08,6.0,7.0,6.0,33.0,16.0,9.0,Frauen
2021-05-09,5.0,7.0,6.0,29.0,15.0,10.0,Frauen
2021-05-10,5.0,8.0,6.0,31.0,17.0,11.0,Frauen
2021-05-11,6.0,9.0,7.0,34.0,18.0,14.0,Frauen
2021-05-12,6.0,11.0,8.0,33.0,20.0,14.0,Frauen
2021-05-13,7.0,11.0,8.0,32.0,21.0,15.0,Frauen
2021-05-14,7.0,11.0,10.0,29.0,24.0,16.0,Frauen
2021-05-15,8.0,12.0,11.0,33.0,25.0,18.0,Frauen
2021-05-16,7.0,11.0,12.0,33.0,24.0,18.0,Frauen
2021-05-17,6.0,10.0,12.0,33.0,25.0,18.0,Frauen
2021-05-18,6.0,10.0,12.0,33.0,24.0,18.0,Frauen
2021-05-19,5.0,10.0,12.0,33.0,26.0,20.0,Frauen
2021-05-20,5.0,12.0,13.0,33.0,27.0,20.0,Frauen
2021-05-21,5.0,11.0,13.0,36.0,29.0,20.0,Frauen
2021-05-22,6.0,11.0,13.0,35.0,29.0,21.0,Frauen
2021-05-23,6.0,12.0,14.0,33.0,31.0,22.0,Frauen
2021-05-24,7.0,12.0,14.0,33.0,31.0,21.0,Frauen
2021-05-25,7.0,12.0,14.0,33.0,31.0,21.0,Frauen
2021-05-26,6.0,13.0,13.0,31.0,36.0,21.0,Frauen
2021-05-27,6.0,13.0,13.0,34.0,38.0,21.0,Frauen
2021-05-28,8.0,15.0,14.0,37.0,38.0,25.0,Frauen
2021-05-29,8.0,15.0,14.0,35.0,36.0,25.0,Frauen
2021-05-30,8.0,15.0,14.0,35.0,37.0,26.0,Frauen
2021-05-31,9.0,15.0,14.0,33.0,36.0,28.0,Frauen
2021-06-01,10.0,15.0,11.0,33.0,37.0,29.0,Frauen
2021-06-02,11.0,15.0,12.0,32.0,39.0,29.0,Frauen
2021-06-03,11.0,15.0,12.0,31.0,39.0,30.0,Frauen
2021-06-04,11.0,14.0,12.0,30.0,39.0,29.0,Frauen
2021-06-05,11.0,14.0,11.0,33.0,39.0,30.0,Frauen
2021-06-06,11.0,14.0,11.0,38.0,38.0,29.0,Frauen
2021-06-07,10.0,14.0,12.0,39.0,41.0,29.0,Frauen
2021-06-08,10.0,16.0,12.0,42.0,43.0,31.0,Frauen
2021-06-09,10.0,16.0,12.0,44.0,43.0,33.0,Frauen
2021-06-10,10.0,15.0,12.0,45.0,42.0,33.0,Frauen
2021-06-11,11.0,16.0,11.0,48.0,39.0,38.0,Frauen
2021-06-12,11.0,18.0,11.0,47.0,38.0,38.0,Frauen
2021-06-13,11.0,19.0,8.0,48.0,37.0,37.0,Frauen
2021-06-14,10.0,18.0,7.0,43.0,36.0,33.0,Frauen
2021-06-15,10.0,20.0,6.0,42.0,36.0,34.0,Frauen
2021-06-16,10.0,21.0,6.0,43.0,36.0,34.0,Frauen
2021-06-17,10.0,21.0,8.0,42.0,38.0,34.0,Frauen
2021-06-18,10.0,23.0,8.0,42.0,37.0,32.0,Frauen
2021-06-19,10.0,21.0,8.0,43.0,38.0,32.0,Frauen
2021-06-20,10.0,21.0,10.0,41.0,38.0,36.0,Frauen
2021-06-21,9.0,21.0,10.0,41.0,37.0,37.0,Frauen
2021-06-22,11.0,19.0,9.0,41.0,37.0,38.0,Frauen
2021-06-23,11.0,20.0,9.0,43.0,38.0,39.0,Frauen
2021-06-24,11.0,20.0,9.0,45.0,38.0,39.0,Frauen
2021-06-25,12.0,20.0,10.0,46.0,33.0,40.0,Frauen
2021-06-26,13.0,21.0,10.0,43.0,31.0,42.0,Frauen
2021-06-27,12.0,21.0,12.0,40.0,32.0,38.0,Frauen
2021-06-28,15.0,21.0,13.0,40.0,32.0,38.0,Frauen
2021-06-29,20.0,21.0,13.0,40.0,31.0,41.0,Frauen
2021-06-30,21.0,22.0,13.0,41.0,32.0,42.0,Frauen
2021-07-01,20.0,23.0,14.0,44.0,31.0,45.0,Frauen
2021-07-02,21.0,23.0,13.0,44.0,29.0,46.0,Frauen
2021-07-03,22.0,23.0,13.0,44.0,28.0,45.0,Frauen
2021-07-04,23.0,23.0,13.0,43.0,27.0,45.0,Frauen
2021-07-05,23.0,24.0,13.0,39.0,34.0,44.0,Frauen
2021-07-06,23.0,25.0,13.0,35.0,37.0,45.0,Frauen
2021-07-07,23.0,25.0,12.0,35.0,35.0,44.0,Frauen
2021-07-08,23.0,24.0,13.0,33.0,33.0,41.0,Frauen
2021-07-09,24.0,23.0,13.0,30.0,31.0,38.0,Frauen
2021-07-10,23.0,23.0,12.0,27.0,32.0,36.0,Frauen
2021-07-11,23.0,20.0,12.0,25.0,34.0,31.0,Frauen
2021-07-12,22.0,19.0,12.0,27.0,34.0,31.0,Frauen
2021-07-13,22.0,19.0,13.0,26.0,32.0,31.0,Frauen
2021-07-14,22.0,19.0,13.0,26.0,33.0,31.0,Frauen
2021-07-15,24.0,18.0,13.0,26.0,34.0,30.0,Frauen
2021-07-16,24.0,17.0,13.0,25.0,33.0,31.0,Frauen
2021-07-17,24.0,17.0,11.0,27.0,31.0,32.0,Frauen
2021-07-18,24.0,15.0,11.0,27.0,30.0,32.0,Frauen
2021-07-19,24.0,16.0,10.0,26.0,27.0,35.0,Frauen
2021-07-20,25.0,19.0,9.0,26.0,26.0,32.0,Frauen
2021-07-21,25.0,19.0,10.0,27.0,29.0,30.0,Frauen
2021-07-22,23.0,19.0,10.0,28.0,27.0,28.0,Frauen
2021-07-23,22.0,19.0,10.0,26.0,26.0,27.0,Frauen
2021-07-24,22.0,19.0,10.0,24.0,27.0,28.0,Frauen
2021-07-25,22.0,19.0,9.0,24.0,27.0,27.0,Frauen
2021-07-26,21.0,18.0,9.0,24.0,27.0,27.0,Frauen
2021-07-27,20.0,16.0,6.0,24.0,25.0,26.0,Frauen
2021-07-28,17.0,16.0,5.0,26.0,26.0,27.0,Frauen
2021-07-29,12.0,16.0,5.0,25.0,26.0,23.0,Frauen
2021-07-30,10.0,15.0,5.0,24.0,25.0,19.0,Frauen
2021-07-31,11.0,15.0,4.0,21.0,25.0,15.0,Frauen
2021-08-01,9.0,14.0,4.0,21.0,25.0,15.0,Frauen
2021-08-02,8.0,14.0,5.0,21.0,26.0,15.0,Frauen
2021-08-03,7.0,14.0,5.0,22.0,26.0,15.0,Frauen
2021-08-04,7.0,13.0,5.0,24.0,19.0,15.0,Frauen
2021-08-05,8.0,14.0,5.0,22.0,18.0,13.0,Frauen
2021-08-06,9.0,14.0,6.0,21.0,21.0,13.0,Frauen
2021-08-07,9.0,13.0,5.0,18.0,22.0,13.0,Frauen
2021-08-08,10.0,14.0,7.0,20.0,22.0,13.0,Frauen
2021-08-09,10.0,14.0,8.0,20.0,22.0,14.0,Frauen
2021-08-10,9.0,14.0,8.0,21.0,24.0,14.0,Frauen
2021-08-11,9.0,13.0,8.0,20.0,25.0,13.0,Frauen
2021-08-12,10.0,12.0,7.0,21.0,24.0,13.0,Frauen
2021-08-13,10.0,12.0,7.0,24.0,21.0,13.0,Frauen
2021-08-14,9.0,11.0,7.0,25.0,20.0,13.0,Frauen
2021-08-15,9.0,14.0,9.0,28.0,23.0,13.0,Frauen
2021-08-16,9.0,14.0,11.0,36.0,28.0,12.0,Frauen
2021-08-17,11.0,14.0,11.0,39.0,30.0,13.0,Frauen
2021-08-18,11.0,15.0,12.0,40.0,30.0,12.0,Frauen
2021-08-19,12.0,12.0,12.0,41.0,31.0,11.0,Frauen
2021-08-20,12.0,12.0,11.0,40.0,31.0,11.0,Frauen
2021-08-21,12.0,12.0,11.0,40.0,31.0,11.0,Frauen
2021-08-22,13.0,11.0,11.0,41.0,31.0,12.0,Frauen
2021-08-23,13.0,13.0,11.0,41.0,34.0,11.0,Frauen
2021-08-24,12.0,12.0,11.0,40.0,35.0,11.0,Frauen
2021-08-25,13.0,14.0,11.0,41.0,35.0,9.0,Frauen
2021-08-26,14.0,15.0,11.0,44.0,36.0,10.0,Frauen
2021-08-27,14.0,15.0,11.0,43.0,37.0,9.0,Frauen
2021-08-28,14.0,15.0,11.0,45.0,37.0,9.0,Frauen
2021-08-29,14.0,16.0,11.0,53.0,37.0,12.0,Frauen
2021-08-30,13.0,15.0,11.0,55.0,38.0,13.0,Frauen
2021-08-31,13.0,15.0,11.0,58.0,39.0,12.0,Frauen
2021-09-01,13.0,15.0,10.0,59.0,40.0,12.0,Frauen
2021-09-02,13.0,17.0,10.0,60.0,40.0,14.0,Frauen
2021-09-03,13.0,19.0,10.0,59.0,41.0,14.0,Frauen
2021-09-04,12.0,17.0,10.0,59.0,39.0,14.0,Frauen
2021-09-05,12.0,16.0,9.0,59.0,35.0,14.0,Frauen
2017-10-24,,,,,,,Männer
2017-10-25,,,,,,,Männer
2017-10-26,,,,,,,Männer
2017-10-27,,,,,,,Männer
2017-10-28,,,,,,,Männer
2017-10-29,,,,,,,Männer
2017-10-30,,,,,,,Männer
2017-10-31,,,,,,,Männer
2017-11-01,,,,,,,Männer
2017-11-02,,,,,,,Männer
2017-11-03,,,,,,,Männer
2017-11-04,,,,,,,Männer
2017-11-05,,,,,,,Männer
2017-11-06,,,,,,,Männer
2017-11-07,,,,,,,Männer
2017-11-08,,,,,,,Männer
2017-11-09,,,,,,,Männer
2017-11-10,,,,,,,Männer
2017-11-11,,,,,,,Männer
2017-11-12,,,,,,,Männer
2017-11-13,,,,,,,Männer
2017-11-14,,,,,,,Männer
2017-11-15,,,,,,,Männer
2017-11-16,,,,,,,Männer
2017-11-17,,,,,,,Männer
2017-11-18,,,,,,,Männer
2017-11-19,,,,,,,Männer
2017-11-20,,,,,,,Männer
2017-11-21,,,,,,,Männer
2017-11-22,7.0,1.0,0.0,6.0,1.0,10.0,Männer
2017-11-23,8.0,1.0,0.0,5.0,0.0,9.0,Männer
2017-11-24,8.0,1.0,0.0,5.0,1.0,9.0,Männer
2017-11-25,7.0,1.0,0.0,5.0,4.0,9.0,Männer
2017-11-26,7.0,1.0,1.0,5.0,4.0,9.0,Männer
2017-11-27,7.0,1.0,1.0,5.0,4.0,9.0,Männer
2017-11-28,7.0,0.0,1.0,5.0,4.0,9.0,Männer
2017-11-29,7.0,0.0,1.0,5.0,4.0,9.0,Männer
2017-11-30,7.0,0.0,1.0,5.0,4.0,9.0,Männer
2017-12-01,7.0,0.0,1.0,5.0,4.0,9.0,Männer
2017-12-02,7.0,1.0,1.0,5.0,5.0,9.0,Männer
2017-12-03,7.0,1.0,1.0,4.0,5.0,9.0,Männer
2017-12-04,6.0,1.0,1.0,4.0,5.0,10.0,Männer
2017-12-05,6.0,1.0,1.0,4.0,5.0,9.0,Männer
2017-12-06,6.0,1.0,1.0,6.0,5.0,10.0,Männer
2017-12-07,6.0,1.0,1.0,6.0,5.0,12.0,Männer
2017-12-08,6.0,1.0,1.0,6.0,5.0,11.0,Männer
2017-12-09,6.0,1.0,1.0,6.0,5.0,11.0,Männer
2017-12-10,6.0,1.0,1.0,6.0,6.0,11.0,Männer
2017-12-11,6.0,1.0,1.0,7.0,6.0,12.0,Männer
2017-12-12,6.0,1.0,1.0,7.0,6.0,10.0,Männer
2017-12-13,6.0,1.0,1.0,6.0,6.0,9.0,Männer
2017-12-14,6.0,1.0,1.0,6.0,6.0,7.0,Männer
2017-12-15,5.0,1.0,1.0,6.0,6.0,7.0,Männer
2017-12-16,5.0,1.0,1.0,5.0,6.0,7.0,Männer
2017-12-17,4.0,1.0,1.0,6.0,6.0,7.0,Männer
2017-12-18,4.0,1.0,1.0,7.0,7.0,7.0,Männer
2017-12-19,4.0,1.0,1.0,7.0,7.0,7.0,Männer
2017-12-20,4.0,1.0,1.0,6.0,7.0,5.0,Männer
2017-12-21,4.0,1.0,1.0,6.0,7.0,5.0,Männer
2017-12-22,2.0,1.0,1.0,7.0,8.0,7.0,Männer
2017-12-23,2.0,1.0,1.0,7.0,8.0,7.0,Männer
2017-12-24,2.0,1.0,1.0,7.0,7.0,7.0,Männer
2017-12-25,2.0,1.0,1.0,7.0,5.0,7.0,Männer
2017-12-26,2.0,1.0,0.0,7.0,5.0,7.0,Männer
2017-12-27,2.0,1.0,0.0,7.0,5.0,7.0,Männer
2017-12-28,3.0,1.0,0.0,7.0,5.0,7.0,Männer
2017-12-29,3.0,1.0,0.0,7.0,5.0,7.0,Männer
2017-12-30,4.0,2.0,0.0,7.0,5.0,7.0,Männer
2017-12-31,4.0,2.0,0.0,7.0,5.0,7.0,Männer
2018-01-01,5.0,1.0,0.0,9.0,4.0,7.0,Männer
2018-01-02,6.0,1.0,0.0,9.0,4.0,8.0,Männer
2018-01-03,8.0,2.0,0.0,9.0,6.0,7.0,Männer
2018-01-04,8.0,2.0,0.0,9.0,6.0,7.0,Männer
2018-01-05,8.0,2.0,0.0,7.0,6.0,6.0,Männer
2018-01-06,8.0,2.0,0.0,7.0,6.0,5.0,Männer
2018-01-07,10.0,2.0,0.0,7.0,6.0,5.0,Männer
2018-01-08,10.0,3.0,0.0,7.0,6.0,5.0,Männer
2018-01-09,12.0,3.0,0.0,7.0,5.0,6.0,Männer
2018-01-10,13.0,3.0,0.0,6.0,5.0,5.0,Männer
2018-01-11,13.0,3.0,0.0,6.0,5.0,5.0,Männer
2018-01-12,12.0,3.0,0.0,6.0,5.0,5.0,Männer
2018-01-13,12.0,3.0,0.0,6.0,5.0,6.0,Männer
2018-01-14,12.0,3.0,0.0,6.0,5.0,7.0,Männer
2018-01-15,12.0,3.0,0.0,6.0,5.0,7.0,Männer
2018-01-16,12.0,3.0,0.0,5.0,5.0,8.0,Männer
2018-01-17,12.0,3.0,0.0,4.0,4.0,8.0,Männer
2018-01-18,12.0,3.0,0.0,4.0,6.0,8.0,Männer
2018-01-19,12.0,3.0,0.0,4.0,7.0,8.0,Männer
2018-01-20,12.0,3.0,0.0,4.0,8.0,8.0,Männer
2018-01-21,12.0,3.0,0.0,3.0,7.0,6.0,Männer
2018-01-22,11.0,3.0,0.0,3.0,7.0,6.0,Männer
2018-01-23,11.0,3.0,0.0,4.0,7.0,6.0,Männer
2018-01-24,12.0,3.0,0.0,4.0,7.0,6.0,Männer
2018-01-25,13.0,3.0,0.0,4.0,7.0,6.0,Männer
2018-01-26,13.0,3.0,0.0,4.0,7.0,6.0,Männer
2018-01-27,12.0,3.0,0.0,5.0,7.0,6.0,Männer
2018-01-28,13.0,3.0,0.0,5.0,7.0,6.0,Männer
2018-01-29,12.0,2.0,0.0,5.0,8.0,6.0,Männer
2018-01-30,13.0,2.0,0.0,6.0,8.0,6.0,Männer
2018-01-31,12.0,2.0,0.0,5.0,8.0,7.0,Männer
2018-02-01,11.0,2.0,0.0,5.0,8.0,6.0,Männer
2018-02-02,9.0,1.0,0.0,5.0,6.0,6.0,Männer
2018-02-03,9.0,1.0,0.0,5.0,7.0,6.0,Männer
2018-02-04,9.0,1.0,0.0,5.0,7.0,6.0,Männer
2018-02-05,9.0,1.0,0.0,6.0,7.0,6.0,Männer
2018-02-06,8.0,1.0,0.0,6.0,7.0,6.0,Männer
2018-02-07,8.0,0.0,1.0,6.0,7.0,6.0,Männer
2018-02-08,7.0,0.0,1.0,6.0,7.0,5.0,Männer
2018-02-09,6.0,0.0,1.0,6.0,8.0,5.0,Männer
2018-02-10,7.0,0.0,3.0,5.0,8.0,6.0,Männer
2018-02-11,7.0,0.0,3.0,5.0,8.0,7.0,Männer
2018-02-12,7.0,0.0,3.0,5.0,8.0,6.0,Männer
2018-02-13,7.0,0.0,4.0,5.0,9.0,5.0,Männer
2018-02-14,7.0,0.0,4.0,7.0,9.0,5.0,Männer
2018-02-15,7.0,0.0,4.0,7.0,9.0,4.0,Männer
2018-02-16,8.0,0.0,4.0,7.0,9.0,4.0,Männer
2018-02-17,10.0,0.0,4.0,7.0,7.0,4.0,Männer
2018-02-18,11.0,0.0,4.0,7.0,6.0,4.0,Männer
2018-02-19,12.0,0.0,4.0,9.0,5.0,4.0,Männer
2018-02-20,12.0,0.0,4.0,9.0,5.0,5.0,Männer
2018-02-21,13.0,0.0,4.0,10.0,7.0,5.0,Männer
2018-02-22,15.0,0.0,4.0,10.0,8.0,5.0,Männer
2018-02-23,15.0,0.0,4.0,10.0,7.0,5.0,Männer
2018-02-24,14.0,0.0,4.0,10.0,7.0,5.0,Männer
