hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
monat,2,0,0,0,1,0,1,0
verlaufen,2,0,0,1,1,0,0,0
verletzen,2,0,0,1,1,0,0,0
go,2,1,1,0,0,0,0,0
vermögen,2,0,0,1,1,0,0,0
pandemie,2,0,0,1,0,0,1,0
volle,2,0,1,1,0,0,0,0
gewinnen,2,2,0,0,0,0,0,0
gewerkschaft,2,0,2,0,0,0,0,0
mord,2,0,0,0,2,0,0,0
verständnis,2,0,0,1,0,1,0,0
gewalttaten,2,0,0,1,0,1,0,0
versäumen,2,0,0,0,0,0,0,2
gestrig,2,0,1,0,1,0,0,0
vertrauen,2,0,0,2,0,0,0,0
verwaltung,2,0,0,1,0,0,1,0
vfg,2,2,0,0,0,0,0,0
gesetzliche,2,1,0,1,0,0,0,0
gesetzlich,2,1,0,0,0,0,1,0
ganz,2,0,2,0,0,0,0,0
weil,2,1,0,0,1,0,0,0
ma,2,0,0,0,2,0,0,0
weiterhin,2,0,0,1,1,0,0,0
weiträumig,2,0,2,0,0,0,0,0
eva,2,0,0,2,0,0,0,0
eskortieren,2,0,0,0,0,0,0,2
zumindest,2,0,0,1,1,0,0,0
zusammenhang,2,1,0,1,0,0,0,0
ernst,2,1,0,1,0,0,0,0
zwang,2,1,0,0,1,0,0,0
ähnlich,2,0,1,1,0,0,0,0
nennen,2,1,0,0,0,1,0,0
erklären,2,2,0,0,0,0,0,0
ändern,2,1,0,0,1,0,0,0
erfolgen,2,0,0,2,0,0,0,0
entschuldigen,2,0,0,0,0,0,0,2
entscheidend,2,0,0,0,2,0,0,0
entscheiden,2,2,0,0,0,0,0,0
netzwerke,2,1,0,1,0,0,0,0
änderung,2,1,0,1,0,0,0,0
einhalten,2,0,1,1,0,0,0,0
einzelfall,2,1,0,1,0,0,0,0
einstellung,2,1,0,1,0,0,0,0
öpnv,2,0,0,2,0,0,0,0
überall,2,1,1,0,0,0,0,0
einsatzkräften,2,0,0,1,0,1,0,0
nächst,2,0,0,0,1,0,1,0
einsatzbereit,2,1,0,0,0,1,0,0
überwiegend,2,2,0,0,0,0,0,0
einrichtung,2,1,0,1,0,0,0,0
einladung,2,1,0,1,0,0,0,0
ex,2,1,1,0,0,0,0,0
extremist,2,0,1,0,0,1,0,0
nehmen,2,1,0,1,0,0,0,0
wissen,2,1,0,1,0,0,0,0
führen,2,1,0,0,1,0,0,0
hanau,2,0,0,2,0,0,0,0
friedliche,2,0,2,0,0,0,0,0
friedlich,2,0,2,0,0,0,0,0
freiwillig,2,2,0,0,0,0,0,0
wichtigste,2,0,1,0,0,0,1,0
frau,2,0,1,1,0,0,0,0
offenbaren,2,2,0,0,0,0,0,0
frank,2,0,0,2,0,0,0,0
wiederholen,2,1,0,1,0,0,0,0
wild,2,0,0,0,0,0,0,2
wirksam,2,0,0,2,0,0,0,0
fokus,2,0,0,2,0,0,0,0
zukünftig,2,1,0,1,0,0,0,0
wo,2,0,2,0,0,0,0,0
wünschen,2,0,1,0,0,0,1,0
oder,2,0,2,0,0,0,0,0
fehler,2,1,0,0,1,0,0,0
ziehen,2,0,0,2,0,0,0,0
zielen,2,0,0,2,0,0,0,0
falschparker,2,0,0,2,0,0,0,0
zoo,2,1,0,1,0,0,0,0
zufällig,2,2,0,0,0,0,0,0
falls,2,1,0,1,0,0,0,0
ob,2,0,1,0,1,0,0,0
natürlich,2,1,0,1,0,0,0,0
fällen,2,1,0,1,0,0,0,0
hauptstadt,2,0,2,0,0,0,0,0
verabschieden,2,0,0,1,1,0,0,0
sorry,2,0,0,1,1,0,0,0
korsoende,2,0,0,0,0,0,0,2
schießerei,2,0,0,0,0,0,2,0
schließen,2,1,0,0,1,0,0,0
schluss,2,0,2,0,0,0,0,0
kontrolle,2,1,0,1,0,0,0,0
schnee,2,0,2,0,0,0,0,0
mann,2,0,2,0,0,0,0,0
kommen,2,1,1,0,0,0,0,0
schwarz,2,1,0,0,1,0,0,0
knispel,2,0,2,0,0,0,0,0
