,Gender,Geschlecht,tweet_genders,Feminismus,Frauen,Männer,party
2019-04-17,11.0,13.0,8.0,1.0,54.0,22.0,CDUCSU
2019-04-18,11.0,13.0,8.0,1.0,54.0,22.0,CDUCSU
2019-04-19,11.0,13.0,8.0,1.0,52.0,22.0,CDUCSU
2019-04-20,11.0,6.0,8.0,1.0,50.0,22.0,CDUCSU
2019-04-21,11.0,6.0,8.0,1.0,49.0,22.0,CDUCSU
2019-04-22,11.0,6.0,8.0,1.0,44.0,22.0,CDUCSU
2019-04-23,11.0,6.0,8.0,1.0,43.0,22.0,CDUCSU
2019-04-24,11.0,6.0,8.0,1.0,43.0,24.0,CDUCSU
2019-04-25,10.0,6.0,8.0,1.0,43.0,24.0,CDUCSU
2019-04-26,10.0,6.0,8.0,1.0,43.0,24.0,CDUCSU
2019-04-27,10.0,6.0,8.0,1.0,44.0,24.0,CDUCSU
2019-04-28,10.0,6.0,7.0,1.0,43.0,24.0,CDUCSU
2019-04-29,10.0,6.0,7.0,1.0,43.0,24.0,CDUCSU
2019-04-30,9.0,6.0,6.0,1.0,43.0,24.0,CDUCSU
2019-05-01,9.0,6.0,6.0,0.0,44.0,24.0,CDUCSU
2019-05-02,9.0,2.0,7.0,0.0,43.0,20.0,CDUCSU
2019-05-03,8.0,2.0,7.0,0.0,43.0,18.0,CDUCSU
2019-05-04,8.0,2.0,7.0,0.0,43.0,18.0,CDUCSU
2019-05-05,8.0,2.0,7.0,0.0,43.0,18.0,CDUCSU
2019-05-06,8.0,2.0,7.0,0.0,46.0,20.0,CDUCSU
2019-05-07,5.0,1.0,7.0,0.0,40.0,17.0,CDUCSU
2019-05-08,5.0,1.0,7.0,0.0,40.0,17.0,CDUCSU
2019-05-09,5.0,1.0,8.0,0.0,40.0,17.0,CDUCSU
2019-05-10,4.0,1.0,8.0,0.0,41.0,17.0,CDUCSU
2019-05-11,4.0,1.0,8.0,0.0,42.0,17.0,CDUCSU
2019-05-12,4.0,1.0,8.0,0.0,42.0,17.0,CDUCSU
2019-05-13,4.0,1.0,9.0,0.0,37.0,16.0,CDUCSU
2019-05-14,4.0,1.0,8.0,0.0,33.0,15.0,CDUCSU
2019-05-15,4.0,1.0,9.0,0.0,31.0,14.0,CDUCSU
2019-05-16,4.0,1.0,9.0,0.0,31.0,14.0,CDUCSU
2019-05-17,1.0,1.0,9.0,0.0,24.0,10.0,CDUCSU
2019-05-18,0.0,1.0,9.0,0.0,24.0,10.0,CDUCSU
2019-05-19,0.0,1.0,10.0,0.0,24.0,10.0,CDUCSU
2019-05-20,0.0,1.0,10.0,0.0,22.0,9.0,CDUCSU
2019-05-21,0.0,1.0,10.0,0.0,21.0,7.0,CDUCSU
2019-05-22,0.0,1.0,10.0,0.0,23.0,7.0,CDUCSU
2019-05-23,0.0,1.0,10.0,0.0,23.0,7.0,CDUCSU
2019-05-24,0.0,1.0,9.0,0.0,22.0,7.0,CDUCSU
2019-05-25,0.0,1.0,9.0,0.0,22.0,7.0,CDUCSU
2019-05-26,0.0,1.0,9.0,0.0,23.0,8.0,CDUCSU
2019-05-27,0.0,0.0,9.0,0.0,21.0,8.0,CDUCSU
2019-05-28,0.0,0.0,9.0,0.0,23.0,8.0,CDUCSU
2019-05-29,0.0,0.0,8.0,0.0,22.0,8.0,CDUCSU
2019-05-30,0.0,0.0,8.0,0.0,22.0,8.0,CDUCSU
2019-05-31,0.0,0.0,8.0,0.0,21.0,8.0,CDUCSU
2019-06-01,0.0,0.0,8.0,0.0,21.0,8.0,CDUCSU
2019-06-02,0.0,0.0,8.0,0.0,20.0,8.0,CDUCSU
2019-06-03,0.0,0.0,7.0,0.0,22.0,8.0,CDUCSU
2019-06-04,0.0,0.0,8.0,0.0,22.0,9.0,CDUCSU
2019-06-05,0.0,0.0,9.0,0.0,22.0,9.0,CDUCSU
2019-06-06,0.0,0.0,9.0,0.0,21.0,8.0,CDUCSU
2019-06-07,0.0,0.0,9.0,0.0,21.0,8.0,CDUCSU
2019-06-08,0.0,0.0,8.0,0.0,22.0,8.0,CDUCSU
2019-06-09,0.0,0.0,8.0,0.0,22.0,8.0,CDUCSU
2019-06-10,1.0,0.0,7.0,0.0,23.0,8.0,CDUCSU
2019-06-11,1.0,0.0,7.0,0.0,23.0,8.0,CDUCSU
2019-06-12,1.0,0.0,7.0,0.0,24.0,8.0,CDUCSU
2019-06-13,1.0,2.0,7.0,0.0,24.0,8.0,CDUCSU
2019-06-14,1.0,2.0,8.0,0.0,24.0,8.0,CDUCSU
2019-06-15,1.0,2.0,8.0,0.0,24.0,8.0,CDUCSU
2019-06-16,1.0,2.0,8.0,0.0,22.0,8.0,CDUCSU
2019-06-17,1.0,2.0,8.0,0.0,24.0,9.0,CDUCSU
2019-06-18,1.0,2.0,8.0,0.0,25.0,9.0,CDUCSU
2019-06-19,1.0,2.0,8.0,0.0,25.0,9.0,CDUCSU
2019-06-20,1.0,2.0,9.0,0.0,25.0,9.0,CDUCSU
2019-06-21,1.0,2.0,9.0,0.0,26.0,9.0,CDUCSU
2019-06-22,1.0,2.0,9.0,0.0,27.0,9.0,CDUCSU
2019-06-23,1.0,2.0,10.0,0.0,27.0,7.0,CDUCSU
2019-06-24,1.0,2.0,10.0,0.0,27.0,7.0,CDUCSU
2019-06-25,1.0,2.0,10.0,0.0,27.0,7.0,CDUCSU
2019-06-26,1.0,2.0,10.0,0.0,26.0,7.0,CDUCSU
2019-06-27,1.0,2.0,10.0,0.0,27.0,7.0,CDUCSU
2019-06-28,1.0,2.0,10.0,0.0,28.0,7.0,CDUCSU
2019-06-29,1.0,2.0,10.0,0.0,31.0,7.0,CDUCSU
2019-06-30,1.0,2.0,10.0,0.0,30.0,7.0,CDUCSU
2019-07-01,1.0,2.0,9.0,0.0,30.0,8.0,CDUCSU
2019-07-02,1.0,2.0,9.0,0.0,31.0,9.0,CDUCSU
2019-07-03,1.0,2.0,9.0,0.0,31.0,9.0,CDUCSU
2019-07-04,1.0,2.0,9.0,0.0,30.0,8.0,CDUCSU
2019-07-05,1.0,2.0,10.0,0.0,27.0,6.0,CDUCSU
2019-07-06,1.0,2.0,10.0,0.0,27.0,7.0,CDUCSU
2019-07-07,1.0,2.0,10.0,0.0,27.0,7.0,CDUCSU
2019-07-08,1.0,2.0,9.0,0.0,27.0,7.0,CDUCSU
2019-07-09,1.0,2.0,10.0,0.0,26.0,7.0,CDUCSU
2019-07-10,1.0,2.0,10.0,0.0,25.0,7.0,CDUCSU
2019-07-11,1.0,2.0,10.0,0.0,25.0,7.0,CDUCSU
2019-07-12,1.0,2.0,11.0,0.0,26.0,7.0,CDUCSU
2019-07-13,1.0,2.0,11.0,0.0,25.0,7.0,CDUCSU
2019-07-14,1.0,2.0,10.0,0.0,25.0,7.0,CDUCSU
2019-07-15,1.0,2.0,10.0,0.0,26.0,7.0,CDUCSU
2019-07-16,1.0,2.0,10.0,0.0,29.0,7.0,CDUCSU
2019-07-17,1.0,2.0,11.0,0.0,31.0,7.0,CDUCSU
2019-07-18,1.0,2.0,10.0,0.0,34.0,10.0,CDUCSU
2019-07-19,1.0,2.0,10.0,0.0,34.0,10.0,CDUCSU
2019-07-20,1.0,2.0,10.0,0.0,36.0,12.0,CDUCSU
2019-07-21,1.0,2.0,10.0,0.0,34.0,12.0,CDUCSU
2019-07-22,1.0,2.0,10.0,0.0,33.0,11.0,CDUCSU
2019-07-23,1.0,2.0,10.0,0.0,33.0,12.0,CDUCSU
2019-07-24,1.0,2.0,10.0,0.0,35.0,12.0,CDUCSU
2019-07-25,1.0,2.0,10.0,0.0,34.0,11.0,CDUCSU
2019-07-26,1.0,2.0,10.0,0.0,34.0,11.0,CDUCSU
2019-07-27,1.0,2.0,10.0,0.0,32.0,11.0,CDUCSU
2019-07-28,1.0,2.0,10.0,0.0,32.0,11.0,CDUCSU
2019-07-29,1.0,2.0,10.0,0.0,33.0,11.0,CDUCSU
2019-07-30,1.0,2.0,10.0,0.0,33.0,11.0,CDUCSU
2019-07-31,1.0,2.0,10.0,0.0,33.0,11.0,CDUCSU
2019-08-01,1.0,2.0,10.0,0.0,34.0,11.0,CDUCSU
2019-08-02,1.0,2.0,10.0,0.0,32.0,11.0,CDUCSU
2019-08-03,1.0,2.0,9.0,0.0,32.0,10.0,CDUCSU
2019-08-04,1.0,2.0,8.0,0.0,32.0,10.0,CDUCSU
2019-08-05,1.0,2.0,8.0,0.0,32.0,10.0,CDUCSU
2019-08-06,1.0,2.0,8.0,0.0,33.0,10.0,CDUCSU
2019-08-07,1.0,2.0,8.0,0.0,32.0,10.0,CDUCSU
2019-08-08,1.0,2.0,8.0,0.0,31.0,10.0,CDUCSU
2019-08-09,0.0,2.0,8.0,0.0,30.0,10.0,CDUCSU
2019-08-10,0.0,3.0,8.0,0.0,31.0,10.0,CDUCSU
2019-08-11,0.0,3.0,8.0,0.0,30.0,10.0,CDUCSU
2019-08-12,0.0,1.0,8.0,0.0,30.0,10.0,CDUCSU
2019-08-13,0.0,1.0,7.0,0.0,30.0,10.0,CDUCSU
2019-08-14,0.0,1.0,7.0,0.0,30.0,10.0,CDUCSU
2019-08-15,0.0,1.0,8.0,0.0,31.0,11.0,CDUCSU
2019-08-16,0.0,1.0,8.0,0.0,29.0,10.0,CDUCSU
2019-08-17,0.0,1.0,8.0,0.0,29.0,10.0,CDUCSU
2019-08-18,0.0,1.0,8.0,0.0,29.0,10.0,CDUCSU
2019-08-19,0.0,2.0,7.0,0.0,29.0,10.0,CDUCSU
2019-08-20,0.0,2.0,7.0,0.0,28.0,10.0,CDUCSU
2019-08-21,0.0,2.0,7.0,0.0,27.0,10.0,CDUCSU
2019-08-22,0.0,2.0,6.0,0.0,28.0,10.0,CDUCSU
2019-08-23,0.0,2.0,6.0,0.0,28.0,10.0,CDUCSU
2019-08-24,0.0,2.0,6.0,0.0,29.0,10.0,CDUCSU
2019-08-25,0.0,2.0,6.0,0.0,29.0,10.0,CDUCSU
2019-08-26,0.0,2.0,6.0,0.0,28.0,10.0,CDUCSU
2019-08-27,0.0,2.0,6.0,0.0,27.0,10.0,CDUCSU
2019-08-28,0.0,2.0,6.0,0.0,26.0,10.0,CDUCSU
2019-08-29,0.0,2.0,6.0,0.0,26.0,10.0,CDUCSU
2019-08-30,0.0,2.0,6.0,0.0,28.0,10.0,CDUCSU
2019-08-31,0.0,2.0,6.0,0.0,28.0,10.0,CDUCSU
2019-09-01,0.0,2.0,6.0,0.0,28.0,11.0,CDUCSU
2019-09-02,0.0,2.0,6.0,0.0,28.0,12.0,CDUCSU
2019-09-03,0.0,2.0,5.0,0.0,28.0,12.0,CDUCSU
2019-09-04,0.0,2.0,5.0,0.0,28.0,11.0,CDUCSU
2019-09-05,0.0,2.0,5.0,0.0,28.0,11.0,CDUCSU
2019-09-06,0.0,2.0,5.0,0.0,28.0,11.0,CDUCSU
2019-09-07,1.0,2.0,4.0,0.0,28.0,11.0,CDUCSU
2019-09-08,1.0,2.0,4.0,0.0,28.0,11.0,CDUCSU
2019-09-09,1.0,2.0,5.0,0.0,29.0,11.0,CDUCSU
2019-09-10,1.0,2.0,3.0,0.0,28.0,11.0,CDUCSU
2019-09-11,1.0,2.0,3.0,0.0,28.0,11.0,CDUCSU
2019-09-12,1.0,2.0,3.0,0.0,32.0,11.0,CDUCSU
2019-09-13,1.0,2.0,3.0,0.0,33.0,13.0,CDUCSU
2019-09-14,1.0,2.0,3.0,0.0,32.0,13.0,CDUCSU
2019-09-15,1.0,2.0,2.0,0.0,31.0,13.0,CDUCSU
2019-09-16,1.0,2.0,2.0,0.0,28.0,10.0,CDUCSU
2019-09-17,1.0,2.0,2.0,0.0,28.0,10.0,CDUCSU
2019-09-18,1.0,2.0,2.0,0.0,26.0,8.0,CDUCSU
2019-09-19,1.0,2.0,2.0,0.0,27.0,8.0,CDUCSU
2019-09-20,1.0,2.0,2.0,0.0,27.0,8.0,CDUCSU
2019-09-21,1.0,2.0,2.0,0.0,28.0,7.0,CDUCSU
2019-09-22,1.0,2.0,2.0,0.0,26.0,7.0,CDUCSU
2019-09-23,1.0,3.0,2.0,0.0,27.0,7.0,CDUCSU
2019-09-24,1.0,3.0,2.0,0.0,27.0,7.0,CDUCSU
2019-09-25,1.0,3.0,2.0,0.0,28.0,7.0,CDUCSU
2019-09-26,1.0,3.0,2.0,0.0,28.0,7.0,CDUCSU
2019-09-27,1.0,3.0,2.0,0.0,27.0,7.0,CDUCSU
2019-09-28,1.0,3.0,2.0,0.0,28.0,7.0,CDUCSU
2019-09-29,1.0,3.0,2.0,0.0,30.0,7.0,CDUCSU
2019-09-30,1.0,3.0,2.0,0.0,29.0,7.0,CDUCSU
2019-10-01,1.0,4.0,2.0,0.0,29.0,7.0,CDUCSU
2019-10-02,1.0,4.0,2.0,0.0,29.0,7.0,CDUCSU
2019-10-03,1.0,4.0,2.0,0.0,29.0,7.0,CDUCSU
2019-10-04,1.0,4.0,2.0,0.0,29.0,7.0,CDUCSU
2019-10-05,1.0,4.0,2.0,0.0,28.0,7.0,CDUCSU
2019-10-06,1.0,4.0,2.0,0.0,28.0,7.0,CDUCSU
2019-10-07,1.0,4.0,2.0,0.0,28.0,7.0,CDUCSU
2019-10-08,1.0,4.0,3.0,0.0,28.0,7.0,CDUCSU
2019-10-09,1.0,3.0,3.0,0.0,27.0,8.0,CDUCSU
2019-10-10,1.0,3.0,3.0,0.0,28.0,8.0,CDUCSU
2019-10-11,1.0,3.0,3.0,0.0,28.0,8.0,CDUCSU
2019-10-12,1.0,3.0,3.0,0.0,28.0,8.0,CDUCSU
2019-10-13,1.0,3.0,3.0,0.0,28.0,8.0,CDUCSU
2019-10-14,1.0,3.0,2.0,0.0,27.0,7.0,CDUCSU
2019-10-15,1.0,3.0,2.0,0.0,28.0,7.0,CDUCSU
2019-10-16,1.0,3.0,2.0,0.0,28.0,7.0,CDUCSU
2019-10-17,1.0,3.0,2.0,0.0,28.0,7.0,CDUCSU
2019-10-18,1.0,2.0,2.0,0.0,28.0,7.0,CDUCSU
2019-10-19,1.0,2.0,3.0,0.0,32.0,9.0,CDUCSU
2019-10-20,2.0,2.0,3.0,0.0,32.0,9.0,CDUCSU
2019-10-21,2.0,2.0,3.0,0.0,32.0,9.0,CDUCSU
2019-10-22,2.0,2.0,3.0,0.0,32.0,9.0,CDUCSU
2019-10-23,2.0,2.0,3.0,0.0,32.0,9.0,CDUCSU
2019-10-24,2.0,2.0,3.0,0.0,32.0,9.0,CDUCSU
2019-10-25,2.0,2.0,3.0,0.0,32.0,9.0,CDUCSU
2019-10-26,2.0,2.0,3.0,0.0,32.0,9.0,CDUCSU
2019-10-27,2.0,2.0,3.0,0.0,31.0,10.0,CDUCSU
2019-10-28,2.0,2.0,3.0,0.0,31.0,10.0,CDUCSU
2019-10-29,2.0,2.0,3.0,0.0,30.0,9.0,CDUCSU
2019-10-30,2.0,2.0,3.0,0.0,29.0,8.0,CDUCSU
2019-10-31,2.0,2.0,3.0,0.0,31.0,8.0,CDUCSU
2019-11-01,2.0,2.0,3.0,0.0,32.0,8.0,CDUCSU
2019-11-02,2.0,2.0,3.0,0.0,33.0,8.0,CDUCSU
2019-11-03,2.0,2.0,3.0,0.0,33.0,9.0,CDUCSU
2019-11-04,2.0,2.0,4.0,0.0,35.0,9.0,CDUCSU
2019-11-05,2.0,2.0,4.0,0.0,35.0,9.0,CDUCSU
2019-11-06,1.0,2.0,4.0,0.0,34.0,9.0,CDUCSU
2019-11-07,1.0,2.0,4.0,0.0,34.0,9.0,CDUCSU
2019-11-08,1.0,2.0,3.0,0.0,33.0,9.0,CDUCSU
2019-11-09,1.0,2.0,3.0,0.0,33.0,9.0,CDUCSU
2019-11-10,2.0,2.0,3.0,0.0,35.0,12.0,CDUCSU
2019-11-11,2.0,2.0,3.0,0.0,31.0,12.0,CDUCSU
2019-11-12,2.0,2.0,3.0,0.0,30.0,10.0,CDUCSU
2019-11-13,2.0,2.0,3.0,0.0,28.0,10.0,CDUCSU
2019-11-14,2.0,2.0,4.0,0.0,28.0,10.0,CDUCSU
2019-11-15,2.0,2.0,4.0,0.0,30.0,10.0,CDUCSU
2019-11-16,2.0,2.0,4.0,0.0,31.0,10.0,CDUCSU
2019-11-17,2.0,2.0,4.0,0.0,31.0,10.0,CDUCSU
2019-11-18,2.0,2.0,4.0,0.0,30.0,10.0,CDUCSU
2019-11-19,2.0,2.0,4.0,0.0,30.0,10.0,CDUCSU
2019-11-20,2.0,2.0,4.0,0.0,29.0,10.0,CDUCSU
2019-11-21,2.0,2.0,4.0,0.0,29.0,10.0,CDUCSU
2019-11-22,2.0,1.0,4.0,0.0,31.0,12.0,CDUCSU
2019-11-23,2.0,1.0,4.0,0.0,33.0,13.0,CDUCSU
2019-11-24,2.0,1.0,4.0,0.0,32.0,13.0,CDUCSU
2019-11-25,2.0,1.0,4.0,0.0,37.0,13.0,CDUCSU
2019-11-26,2.0,1.0,4.0,0.0,37.0,13.0,CDUCSU
2019-11-27,2.0,1.0,4.0,0.0,37.0,13.0,CDUCSU
2019-11-28,2.0,1.0,4.0,0.0,35.0,13.0,CDUCSU
2019-11-29,2.0,1.0,5.0,0.0,35.0,13.0,CDUCSU
2019-11-30,2.0,0.0,6.0,0.0,35.0,13.0,CDUCSU
2019-12-01,2.0,0.0,6.0,0.0,35.0,13.0,CDUCSU
2019-12-02,2.0,0.0,6.0,0.0,35.0,13.0,CDUCSU
2019-12-03,2.0,0.0,6.0,0.0,35.0,13.0,CDUCSU
2019-12-04,2.0,0.0,6.0,0.0,36.0,13.0,CDUCSU
2019-12-05,2.0,0.0,6.0,0.0,36.0,14.0,CDUCSU
2019-12-06,2.0,0.0,6.0,0.0,36.0,14.0,CDUCSU
2019-12-07,2.0,0.0,5.0,0.0,36.0,14.0,CDUCSU
2019-12-08,2.0,0.0,5.0,0.0,36.0,13.0,CDUCSU
2019-12-09,2.0,0.0,5.0,0.0,35.0,13.0,CDUCSU
2019-12-10,2.0,0.0,5.0,0.0,35.0,13.0,CDUCSU
2019-12-11,2.0,0.0,5.0,0.0,35.0,13.0,CDUCSU
2019-12-12,2.0,0.0,5.0,0.0,35.0,13.0,CDUCSU
2019-12-13,2.0,0.0,5.0,0.0,35.0,13.0,CDUCSU
2019-12-14,2.0,0.0,5.0,0.0,34.0,15.0,CDUCSU
2019-12-15,2.0,0.0,5.0,0.0,33.0,15.0,CDUCSU
2019-12-16,2.0,0.0,5.0,0.0,33.0,16.0,CDUCSU
2019-12-17,2.0,0.0,5.0,0.0,33.0,16.0,CDUCSU
2019-12-18,2.0,0.0,4.0,0.0,29.0,14.0,CDUCSU
2019-12-19,1.0,0.0,4.0,0.0,29.0,14.0,CDUCSU
2019-12-20,1.0,0.0,5.0,0.0,29.0,14.0,CDUCSU
2019-12-21,1.0,0.0,5.0,0.0,29.0,14.0,CDUCSU
2019-12-22,1.0,0.0,5.0,0.0,30.0,14.0,CDUCSU
2019-12-23,1.0,0.0,5.0,0.0,30.0,14.0,CDUCSU
2019-12-24,1.0,0.0,5.0,0.0,30.0,14.0,CDUCSU
2019-12-25,1.0,1.0,5.0,0.0,30.0,14.0,CDUCSU
2019-12-26,1.0,1.0,5.0,0.0,29.0,13.0,CDUCSU
2019-12-27,1.0,1.0,5.0,0.0,29.0,13.0,CDUCSU
2019-12-28,1.0,1.0,5.0,0.0,28.0,13.0,CDUCSU
2019-12-29,1.0,1.0,5.0,0.0,28.0,13.0,CDUCSU
2019-12-30,1.0,1.0,5.0,0.0,26.0,12.0,CDUCSU
2019-12-31,1.0,1.0,5.0,0.0,25.0,11.0,CDUCSU
2020-01-01,1.0,1.0,5.0,0.0,24.0,11.0,CDUCSU
2020-01-02,1.0,1.0,5.0,0.0,24.0,10.0,CDUCSU
2020-01-03,3.0,1.0,6.0,0.0,22.0,10.0,CDUCSU
2020-01-04,3.0,1.0,6.0,0.0,22.0,10.0,CDUCSU
2020-01-05,3.0,1.0,6.0,0.0,22.0,10.0,CDUCSU
2020-01-06,3.0,1.0,6.0,0.0,22.0,10.0,CDUCSU
2020-01-07,3.0,1.0,6.0,0.0,22.0,10.0,CDUCSU
2020-01-08,3.0,1.0,6.0,0.0,22.0,10.0,CDUCSU
2020-01-09,2.0,1.0,6.0,0.0,21.0,7.0,CDUCSU
2020-01-10,2.0,1.0,6.0,0.0,21.0,7.0,CDUCSU
2020-01-11,2.0,1.0,6.0,0.0,20.0,7.0,CDUCSU
2020-01-12,3.0,1.0,7.0,0.0,21.0,7.0,CDUCSU
2020-01-13,3.0,1.0,6.0,0.0,20.0,7.0,CDUCSU
2020-01-14,3.0,1.0,6.0,0.0,18.0,8.0,CDUCSU
2020-01-15,3.0,1.0,6.0,0.0,17.0,8.0,CDUCSU
2020-01-16,3.0,1.0,6.0,0.0,17.0,8.0,CDUCSU
2020-01-17,3.0,1.0,6.0,0.0,17.0,8.0,CDUCSU
2020-01-18,3.0,1.0,7.0,0.0,17.0,8.0,CDUCSU
2020-01-19,3.0,1.0,8.0,0.0,17.0,8.0,CDUCSU
2020-01-20,3.0,1.0,8.0,0.0,18.0,9.0,CDUCSU
2020-01-21,3.0,1.0,8.0,0.0,17.0,7.0,CDUCSU
2020-01-22,3.0,1.0,8.0,0.0,19.0,6.0,CDUCSU
2020-01-23,3.0,1.0,9.0,0.0,20.0,6.0,CDUCSU
2020-01-24,3.0,1.0,9.0,0.0,15.0,8.0,CDUCSU
2020-01-25,3.0,1.0,9.0,0.0,15.0,8.0,CDUCSU
2020-01-26,3.0,1.0,9.0,0.0,14.0,8.0,CDUCSU
2020-01-27,3.0,1.0,9.0,0.0,14.0,8.0,CDUCSU
2020-01-28,3.0,1.0,9.0,0.0,14.0,8.0,CDUCSU
2020-01-29,3.0,1.0,8.0,0.0,15.0,8.0,CDUCSU
2020-01-30,3.0,1.0,8.0,0.0,16.0,8.0,CDUCSU
2020-01-31,3.0,1.0,8.0,0.0,17.0,8.0,CDUCSU
2020-02-01,3.0,1.0,8.0,0.0,17.0,8.0,CDUCSU
2020-02-02,3.0,1.0,8.0,0.0,17.0,8.0,CDUCSU
2020-02-03,3.0,1.0,8.0,0.0,17.0,7.0,CDUCSU
2020-02-04,3.0,1.0,8.0,0.0,19.0,7.0,CDUCSU
2020-02-05,3.0,1.0,8.0,0.0,19.0,7.0,CDUCSU
2020-02-06,3.0,1.0,8.0,0.0,20.0,7.0,CDUCSU
2020-02-07,3.0,1.0,8.0,0.0,21.0,7.0,CDUCSU
2020-02-08,3.0,1.0,8.0,0.0,21.0,7.0,CDUCSU
2020-02-09,3.0,1.0,8.0,0.0,21.0,7.0,CDUCSU
2020-02-10,3.0,1.0,8.0,0.0,21.0,7.0,CDUCSU
2020-02-11,3.0,1.0,8.0,0.0,22.0,8.0,CDUCSU
2020-02-12,3.0,1.0,8.0,0.0,26.0,6.0,CDUCSU
2020-02-13,3.0,1.0,10.0,0.0,26.0,6.0,CDUCSU
2020-02-14,3.0,1.0,10.0,0.0,26.0,7.0,CDUCSU
2020-02-15,4.0,1.0,10.0,0.0,26.0,7.0,CDUCSU
2020-02-16,4.0,1.0,10.0,0.0,26.0,7.0,CDUCSU
2020-02-17,4.0,1.0,10.0,0.0,26.0,7.0,CDUCSU
2020-02-18,4.0,1.0,9.0,0.0,28.0,8.0,CDUCSU
2020-02-19,4.0,1.0,9.0,0.0,29.0,11.0,CDUCSU
2020-02-20,4.0,1.0,9.0,0.0,27.0,11.0,CDUCSU
2020-02-21,4.0,1.0,9.0,0.0,28.0,11.0,CDUCSU
2020-02-22,4.0,1.0,9.0,0.0,29.0,11.0,CDUCSU
2020-02-23,4.0,0.0,9.0,0.0,29.0,11.0,CDUCSU
2020-02-24,4.0,0.0,9.0,0.0,29.0,11.0,CDUCSU
2020-02-25,4.0,0.0,9.0,0.0,29.0,11.0,CDUCSU
2020-02-26,4.0,0.0,9.0,0.0,29.0,11.0,CDUCSU
2020-02-27,4.0,0.0,9.0,0.0,29.0,11.0,CDUCSU
2020-02-28,4.0,0.0,9.0,0.0,29.0,11.0,CDUCSU
2020-02-29,4.0,0.0,10.0,0.0,29.0,11.0,CDUCSU
2020-03-01,4.0,0.0,10.0,0.0,29.0,11.0,CDUCSU
2020-03-02,4.0,0.0,10.0,0.0,31.0,11.0,CDUCSU
2020-03-03,2.0,0.0,8.0,0.0,31.0,11.0,CDUCSU
2020-03-04,2.0,0.0,8.0,0.0,33.0,11.0,CDUCSU
2020-03-05,2.0,0.0,8.0,0.0,33.0,11.0,CDUCSU
2020-03-06,2.0,0.0,9.0,0.0,37.0,12.0,CDUCSU
2020-03-07,2.0,0.0,9.0,0.0,37.0,13.0,CDUCSU
2020-03-08,2.0,0.0,9.0,0.0,43.0,13.0,CDUCSU
2020-03-09,2.0,0.0,10.0,0.0,42.0,13.0,CDUCSU
2020-03-10,2.0,0.0,12.0,0.0,42.0,13.0,CDUCSU
2020-03-11,2.0,0.0,13.0,0.0,42.0,13.0,CDUCSU
2020-03-12,1.0,0.0,12.0,0.0,41.0,13.0,CDUCSU
2020-03-13,1.0,0.0,12.0,0.0,41.0,13.0,CDUCSU
2020-03-14,1.0,0.0,12.0,0.0,42.0,12.0,CDUCSU
2020-03-15,1.0,0.0,12.0,0.0,42.0,12.0,CDUCSU
2020-03-16,1.0,0.0,12.0,0.0,43.0,13.0,CDUCSU
2020-03-17,1.0,0.0,12.0,0.0,43.0,13.0,CDUCSU
2020-03-18,1.0,0.0,11.0,0.0,43.0,13.0,CDUCSU
2020-03-19,1.0,0.0,10.0,0.0,43.0,13.0,CDUCSU
2020-03-20,1.0,0.0,10.0,0.0,43.0,13.0,CDUCSU
2020-03-21,1.0,0.0,10.0,0.0,41.0,13.0,CDUCSU
2020-03-22,1.0,0.0,10.0,0.0,37.0,14.0,CDUCSU
2020-03-23,1.0,0.0,9.0,0.0,36.0,14.0,CDUCSU
2020-03-24,1.0,0.0,9.0,0.0,38.0,12.0,CDUCSU
2020-03-25,1.0,0.0,9.0,0.0,38.0,12.0,CDUCSU
2020-03-26,1.0,0.0,9.0,0.0,38.0,12.0,CDUCSU
2020-03-27,1.0,0.0,9.0,0.0,38.0,12.0,CDUCSU
2020-03-28,1.0,0.0,8.0,0.0,39.0,12.0,CDUCSU
2020-03-29,1.0,0.0,8.0,0.0,38.0,12.0,CDUCSU
2020-03-30,1.0,0.0,8.0,0.0,37.0,12.0,CDUCSU
2020-03-31,1.0,0.0,8.0,0.0,36.0,12.0,CDUCSU
2020-04-01,1.0,0.0,9.0,0.0,38.0,14.0,CDUCSU
2020-04-02,1.0,0.0,9.0,0.0,38.0,15.0,CDUCSU
2020-04-03,1.0,0.0,9.0,0.0,38.0,15.0,CDUCSU
2020-04-04,1.0,0.0,10.0,0.0,37.0,15.0,CDUCSU
2020-04-05,1.0,0.0,10.0,0.0,37.0,15.0,CDUCSU
2020-04-06,1.0,0.0,10.0,0.0,36.0,15.0,CDUCSU
2020-04-07,1.0,0.0,12.0,0.0,35.0,15.0,CDUCSU
2020-04-08,1.0,0.0,16.0,0.0,35.0,15.0,CDUCSU
2020-04-09,1.0,0.0,16.0,0.0,35.0,15.0,CDUCSU
2020-04-10,1.0,0.0,16.0,0.0,35.0,15.0,CDUCSU
2020-04-11,1.0,0.0,16.0,0.0,34.0,14.0,CDUCSU
2020-04-12,1.0,0.0,16.0,0.0,30.0,14.0,CDUCSU
2020-04-13,1.0,0.0,14.0,0.0,30.0,14.0,CDUCSU
2020-04-14,1.0,0.0,14.0,0.0,30.0,12.0,CDUCSU
2020-04-15,0.0,0.0,14.0,0.0,30.0,12.0,CDUCSU
2020-04-16,0.0,0.0,14.0,0.0,30.0,12.0,CDUCSU
2020-04-17,0.0,0.0,14.0,0.0,31.0,12.0,CDUCSU
