hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
wegenmorgen,158,131,8,11,2,0,6
kriegen,158,14,19,89,13,11,12
planen,157,11,38,44,20,22,22
ernst,157,14,38,33,9,31,32
allesistdrin,157,0,156,1,0,0,0
erinnern,156,16,30,57,12,26,15
rassismus,156,7,26,82,8,30,3
klimakrise,155,1,100,36,1,15,2
milliarde,154,14,44,49,16,12,19
beschließen,154,26,24,27,10,36,31
württemberg,154,15,28,28,7,14,62
kandidat,154,46,19,31,22,23,13
sehr,154,24,33,27,19,32,19
straße,153,27,53,33,16,9,15
persönlich,153,39,16,30,15,33,20
blicken,153,31,23,20,6,40,33
hilfe,153,16,35,31,13,31,27
interesse,153,19,23,50,18,23,20
halt,152,17,23,41,25,27,19
weltweit,152,23,39,37,7,29,17
noch,152,21,30,32,18,24,27
kommen,150,22,24,36,27,28,13
konsequent,150,17,42,44,11,23,13
jung,150,23,13,14,16,27,57
stärken,150,30,37,19,10,31,23
respekt,149,23,16,21,7,62,20
erfolgreich,149,43,14,14,18,32,28
50,148,27,27,22,18,37,17
rente,148,12,4,82,8,19,23
18,148,22,29,37,25,20,15
lieben,147,22,28,25,8,33,31
fallen,147,18,22,39,15,21,32
kritik,147,13,17,31,17,25,44
reichen,147,16,28,42,8,35,18
weder,146,20,20,34,23,20,29
eher,146,17,21,35,14,25,34
hass,146,24,30,26,18,29,19
überall,146,9,42,34,8,33,20
laut,145,12,19,40,25,17,32
spahn,144,6,20,57,26,17,18
beitrag,143,35,22,26,7,26,27
herausforderung,143,45,28,15,1,23,31
besuchen,143,34,28,24,18,20,19
bitten,143,19,21,31,15,36,21
hoffen,143,24,24,31,20,26,18
sicher,143,33,32,24,16,19,19
die,142,5,17,99,4,9,8
medium,142,15,18,16,49,19,25
steigen,142,11,20,33,14,30,34
wo,141,16,20,35,26,17,27
gedenken,141,26,19,39,4,29,24
global,141,24,38,42,1,17,19
14,141,17,19,49,22,21,13
erneut,141,23,34,28,14,17,25
the,141,27,21,16,3,49,25
tag,140,38,31,22,9,24,16
versagen,140,14,32,42,19,14,19
hand,140,20,12,52,16,24,16
dazu,139,29,24,20,9,34,23
regel,139,23,30,31,8,22,25
herzlich,139,36,20,16,11,23,33
wünsche,139,20,17,28,11,49,14
direkt,138,35,30,26,19,20,8
umsetzen,138,20,26,32,5,39,16
über,138,21,28,21,18,23,27
folgen,138,16,11,28,34,31,18
11,137,20,26,30,12,18,31
mieter,137,13,23,57,0,26,18
berichten,136,19,21,35,9,17,35
ermöglichen,136,28,28,18,7,16,39
bedeuten,136,22,21,39,9,30,15
r2,136,35,7,30,3,7,54
meist,135,22,22,35,17,22,17
schaden,135,16,30,19,14,27,29
gehen,135,10,23,40,12,35,15
weiterhin,135,25,22,20,10,30,28
situation,135,17,27,30,3,35,23
münchen,134,6,46,36,5,24,17
person,134,18,18,32,20,29,17
macht,134,8,25,33,20,29,19
forderung,134,8,20,51,8,18,29
spannend,134,26,29,18,4,29,28
wahlprogramm,134,11,33,29,11,12,38
vergessen,134,27,13,36,13,31,14
sofort,133,18,16,43,13,17,26
rein,133,30,29,27,14,14,19
stunde,133,23,16,32,19,20,23
leider,133,15,31,30,8,29,20
zusammenarbeit,133,35,20,20,6,37,15
klein,133,14,26,35,10,11,37
ob,132,21,27,27,24,13,20
video,132,15,18,48,16,21,14
legen,131,23,27,24,7,15,35
passieren,131,15,17,38,14,25,22
bevölkerung,131,14,17,42,17,23,18
doch,131,4,36,35,9,24,23
live,131,27,23,26,8,22,25
retten,131,9,25,50,11,22,14
tweet,131,31,12,35,10,13,30
raus,131,13,28,48,8,16,18
danke,131,23,36,14,14,31,13
russland,131,13,21,31,18,31,17
starten,131,32,31,23,5,22,18
letzte,130,24,27,20,11,27,21
team,130,42,20,17,9,21,21
region,130,29,29,19,4,28,21
digitale,129,22,32,14,3,16,42
maske,129,10,25,30,17,28,19
merz,129,9,19,68,8,21,4
scheitern,129,17,18,34,9,18,33
wasserstoff,129,45,46,8,0,12,18
steuer,128,11,13,40,10,10,44
schlecht,128,14,29,25,11,17,32
unterwegs,128,37,41,15,16,13,6
entwicklung,127,23,24,24,20,20,16
nochmal,127,13,21,46,15,17,15
covid19,127,11,22,31,23,17,23
offenbaren,127,13,18,43,21,13,19
