hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
60,42,22,5,2,3,8,2
grundrechte,42,2,0,5,19,3,13
medium,42,3,6,8,15,5,5
diskussion,42,8,7,10,2,8,7
berliner,42,14,3,12,2,3,8
treffen,41,5,7,13,6,6,4
stärken,41,6,8,5,2,11,9
wohnen,41,3,12,14,2,6,4
information,41,2,10,7,8,10,4
bürger,41,3,9,2,7,10,10
spahn,41,2,5,20,2,4,8
wo,41,6,10,11,3,3,8
weiterhin,41,8,3,8,7,9,6
capitol,41,7,7,7,3,5,12
rente,41,2,1,26,1,2,9
ohne,41,6,9,8,5,10,3
aufgabe,41,8,5,9,6,5,8
bundeswehr,41,7,3,25,2,3,1
programm,41,12,7,8,1,6,7
finanzieren,40,5,10,14,5,4,2
malen,40,2,8,10,4,6,10
gefahr,40,4,8,13,6,5,4
strategie,40,10,9,5,1,6,9
steuer,40,0,1,14,7,4,14
miete,40,3,9,22,0,3,3
reichen,40,5,8,16,3,4,4
besuchen,40,12,7,7,3,7,4
starke,40,9,12,9,1,4,5
tb,40,0,0,0,0,0,40
kennen,40,7,5,8,8,7,5
spielen,40,6,5,9,3,12,5
gute,39,11,5,5,2,10,6
münchen,39,3,9,13,1,5,8
vorbei,39,3,9,9,8,6,4
zusammenarbeit,39,7,10,2,5,6,9
sachsen,39,11,3,3,5,5,12
kollege,39,8,3,7,12,6,3
einig,39,5,6,11,11,1,5
opfern,39,2,5,8,11,7,6
kriegen,39,5,6,23,3,1,1
dazu,38,4,8,6,1,16,3
sofort,38,6,4,14,7,5,2
klimakrise,38,1,25,11,0,1,0
11,38,14,6,7,4,6,1
um,38,6,4,13,3,6,6
kultur,38,7,11,3,0,11,6
infektionsschutzgesetz,38,6,1,7,16,5,3
transparenz,38,3,8,10,0,10,7
konzept,38,1,9,7,1,3,17
nennen,38,6,7,14,2,5,4
drohen,38,1,7,13,1,9,7
gefährden,38,9,5,7,3,9,5
situation,38,5,9,12,3,4,5
über,38,12,9,6,5,3,3
welle,37,3,4,7,1,22,0
schauen,37,6,9,5,1,6,10
bedeuten,37,1,13,10,2,6,5
markt,37,6,8,11,6,2,4
durchsetzen,37,2,8,12,1,9,5
groko,37,3,9,9,4,1,11
allesistdrin,37,0,37,0,0,0,0
erneut,37,5,6,9,3,5,9
auto,37,2,16,5,1,1,12
gewalt,37,3,10,7,8,5,4
bezahlbar,37,5,13,10,0,9,0
polizei,37,3,6,11,11,4,2
tag,37,10,9,2,1,8,7
koalition,37,3,9,3,1,1,20
schaden,37,5,9,3,6,5,9
kampf,36,6,9,9,3,7,2
zu,36,5,5,8,6,6,6
maske,36,2,7,10,6,5,6
menschenrechte,36,4,8,7,0,13,4
dose,36,18,2,7,0,2,7
echt,36,5,12,8,0,4,7
ablehnen,36,2,5,13,6,6,4
beenden,36,6,6,8,8,2,6
drucken,36,3,5,14,3,7,4
verwaltung,36,7,11,4,1,2,11
taliban,36,2,4,21,5,3,1
ermöglichen,36,4,7,4,3,10,8
deutschlandabernormal,36,0,0,0,36,0,0
lesen,36,2,10,10,3,3,8
verfügung,36,9,5,7,2,7,6
zeichen,36,9,6,5,3,8,5
meist,36,5,5,11,4,5,6
hamburg,36,4,4,5,0,14,9
doch,36,5,5,12,3,4,7
herzliche,35,10,10,2,3,4,6
übernehmen,35,11,7,7,1,4,5
tatsächlich,35,1,3,16,6,4,5
test,35,3,4,4,5,8,11
zudem,35,8,2,6,4,6,9
hoffen,35,4,8,8,3,8,4
söder,35,2,10,6,6,3,8
weder,35,9,5,7,4,3,7
wort,35,13,5,8,0,3,6
oder,35,3,3,11,8,4,6
sage,35,22,2,2,1,4,4
