hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#start2021,8,0,0,0,8,0,0
#niewiedersozialismus,8,0,0,0,8,0,0
#farbebekennen,8,1,4,0,0,1,2
#rücktritt,8,0,0,1,6,0,1
#baerplag,8,2,1,0,4,1,0
#bundestagswahl21,8,1,2,0,2,3,0
#baerbockfail,8,1,0,0,6,1,0
#verfassungsschutz,8,0,0,0,7,1,0
#megalockdown,8,0,0,1,5,0,2
#kfrage,8,1,6,0,0,1,0
#ausrespekt,8,0,0,0,0,8,0
#zoll,8,0,6,0,1,0,1
#covid,8,0,1,2,1,4,0
#wahlkreistour,8,0,0,0,8,0,0
#klimakatastrophe,8,0,4,2,2,0,0
#enteignung,7,0,5,1,0,1,0
#bundesrat,7,0,0,0,7,0,0
#klimaneutralität,7,0,6,0,0,1,0
#co2,7,0,3,1,2,0,1
#taliban,7,0,1,1,4,0,1
#hauptstadt,7,0,0,0,7,0,0
#bundeslockdown,7,0,0,0,4,1,2
#schröder,7,2,1,1,0,1,2
#klimaschutzistjetzt,7,0,7,0,0,0,0
#ramelüringen,7,0,0,0,7,0,0
#kukies,7,5,0,0,0,0,2
#klimakanzlerin,7,0,7,0,0,0,0
#illner,7,0,0,0,1,0,6
#dresden,7,0,0,0,7,0,0
#nüßlein,7,0,2,0,5,0,0
#kabul,7,0,0,4,2,0,1
#dielinke,7,0,0,7,0,0,0
#großebersdorf,7,0,0,0,7,0,0
#spdbpt21,7,1,0,0,0,6,0
#vanlaack,7,0,3,3,0,0,1
#regierungserklaerung,7,0,1,1,1,1,3
#rki,7,0,1,0,4,1,1
#mietendeckel,7,0,0,7,0,0,0
#fracking,7,1,5,1,0,0,0
#nüsslein,7,0,6,0,0,1,0
#ausgangssperren,7,0,0,0,4,0,3
#sozialegerechtigkeit,7,0,6,0,0,1,0
#ministerpraesidentenkonferenz,7,0,1,0,3,0,3
#inzidenz,7,0,1,1,4,1,0
#finanzministerium,7,5,0,1,1,0,0
#tschentscher,7,2,3,2,0,0,0
#sputnikv,7,0,1,2,0,1,3
#selbsttests,7,0,0,0,0,5,2
#ardzdf,7,0,0,0,7,0,0
#impfstrategie,7,2,2,1,0,0,2
#steinmeier,7,2,0,0,5,0,0
#zeulenroda,7,0,0,0,7,0,0
#wuerzburg,7,0,0,0,7,0,0
#fdpbt,7,0,0,0,0,0,7
#sofortprogramm,7,0,2,3,1,0,1
#g20,7,7,0,0,0,0,0
#mittelstand,7,0,0,0,6,0,1
#guttenberg,7,1,2,0,0,4,0
#werteunion,7,0,2,4,1,0,0
#leerverkaufsverbot,7,3,3,0,0,0,1
#fakenews,7,0,2,1,4,0,0
#loebel,6,0,2,2,1,0,1
#ltwlsa,6,3,0,0,3,0,0
#grueneverhindern,6,0,0,0,6,0,0
